,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296
no_ortho_LdonovaniCL-SL,arg__L,gly,epist,thr__L,ac,tre,gln__L,pgp1819Z160,crn__D,ps161,no3,actn__R,dtdp,pe1819Z1835Z9Z12Z,pg141,xyl__D,imp,pg160,pg180,sucr,enter,lyslyslys,glyb,HC01361,chitob,pq,hghhlipa,rib__D,all__D,his__L,asn__L,leu__L,isetac,glyc,feoxam,enlipidA,LalaDgluMdap,fe3hox,ser__L,lido,degly,ps180,tchola,cu2,idp,pe18111Z1835Z9Z12Z,fecrm,ahdt,alaala,gm2lipa,pgp120,pe120,mobd,taur,arsenb,pe181,cd2,tyrtrpphe,acgam,colipa,sbt__D,ferrich,ttdca,galt,mnl,pa141,12ppd__S,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,manglyc,pg161,pa180,co2,dca,pg1819Z160,acmana,zn2,met__L,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,mn2,hco3,LalaDgluMdapDala,pe140,clpn141,pgp18111Z160,man,pi,phetyrlys,arab__D,arbt,so4,pe18111Z1829Z12Z,pa160,gmp,hghhlipan,ps181,k,pe1801829Z12Z,26dmani,o2,thm,glu__L,pg181,fecost,prolb,enlipidA_LptA,hxa,gam,pe1829Z12Z1835Z9Z12Z,pail18111Z160,lipa,enlipa,butso3,LptA,chol,glyald,protein,lipa_cold,orn,pa161,g1p,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,pheme,hexc,pe161,pgp160,pgp140,crn,chtbs,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,ctbt,ascb__L,inost,pe1801835Z9Z12Z,ala__L,pgp141,pa140,octa,cpgn,na1,pe180,ca2,gal,fe2,pgp180,h,pe1819Z1829Z12Z,dttp,gm1lipa,colipap,pe1819Z1845Z9Z12Z15Z,h2o,phepheasn,pe160,arab__L,salchs4,mg2,met__D,val__L,acolipa,cu,ps140,pqh2,pa181,arbtn_fe3,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,acmum,pa120,ps160,ile__L,gthrd,tungs,gdp,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PneurophiliaMK1,metox__R,epist,glucan1500,tre,gln__L,pgp1819Z160,ps161,pg141,pe1819Z1835Z9Z12Z,pg160,pg180,sucr,ethso3,enter,lyslyslys,glyb,chitob,hghhlipa,meglyxyl,asn__L,isetac,enlipidA,lido,so3,degly,ps180,malttr,pe18111Z1835Z9Z12Z,alaala,mso3,pgp120,hislysval,pe120,pap,mobd,pe181,colipa,ferrich,glcglyc,ttdca,h2o2,pa141,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,dca,pg1819Z160,zn2,met__L,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,mn2,hco3,pe140,glucan6,pgp18111Z160,spmd,cro4,pi,so4,pe18111Z1829Z12Z,pa160,ileargile,ps181,hghhlipan,adprib,k,pe1801829Z12Z,26dmani,o2,thm,glu__L,pg181,fecost,enlipidA_LptA,hxa,pe1829Z12Z1835Z9Z12Z,pail18111Z160,lipa,enlipa,butso3,LptA,chol,protein,lipa_cold,pa161,sulfac,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,leuleutrp,pe161,pgp140,pgp160,maltttr,crn,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,inost,pe1801835Z9Z12Z,valleuphe,pgp141,14glucan,maltpt,pa140,hislysile,cit,octa,lysargleu,na1,cgly,pe180,ca2,fe2,pgp180,h,pe1819Z1829Z12Z,egly,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,salchs4,mg2,lystyrile,met__D,cysleuthr,acolipa,ps140,pa181,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,ps120,metox,glc__D,malthx,pa120,pepd,ps160,gthrd,tungs,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Pchabaudichabaudi,epist,ac,salchs4fe,pgp1819Z160,pur,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,xyl__D,pg160,pg180,ethso3,lyslyslys,glyb,chitob,hghhlipa,rib__D,all__D,isetac,glyc,feoxam,fe3hox,so3,ps180,tchola,cu2,pe18111Z1835Z9Z12Z,metmetile,fecrm,mso3,pgp120,no2,pe120,mobd,taur,for,pe181,cd2,colipa,ttdca,hemozoin,ptd1ino,pa141,salchs2fe,ocdcea,pe1801819Z,nmn,pe18111Z1819Z,ddca,ptrc,ergst,pg161,pa180,co2,dca,pg1819Z160,zn2,pcox,kdo2lipid4,pe141,pg140,cobalt2,ps141,mn2,feenter,pe140,pgp18111Z160,man,spmd,cro4,pi,so4,hb,pe18111Z1829Z12Z,pa160,ileargile,hghhlipan,ps181,thrthrarg,k,pe1801829Z12Z,o2,glu__L,pg181,fecost,hxa,pe1829Z12Z1835Z9Z12Z,lyspheile,ficytc6,pail18111Z160,lipa,butso3,protein,chol,glyald,lipa_cold,orn,thmmp,pa161,sulfac,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,pheme,pe161,pgp160,pgp140,crn,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,hdca,tsul,ocdca,lanost,pe1801835Z9Z12Z,pgp141,pa140,cit,octa,cpgn,na1,pe180,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,mg2,lystyrile,cu,ps140,pa181,arbtn_fe3,pe1819Z1819Z,pcrd,lac__L,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,fe3dhbzs,pa120,ps160,gthrd,tungs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfalciparum3D7,arg__L,cdpdodec11eg,gly,12dgr160,mal__L,pydxn,epist,pdx5p,thr__L,2agpg160,12dgr120,ac,glucan1500,gln__L,pgp1819Z160,ps161,CE5022,pg141,pmtcoa,pe1819Z1835Z9Z12Z,2agpe120,hxan,xyl__D,pg160,pg180,enter,ddcacoa,lyslyslys,chitob,cdpdodecg,hghhlipa,rib__D,trpiletrp,his__L,sphmyln,leu__L,asn__L,ocdcya,12dgr141,sertrphis,glyc,enlipidA,2ddecg3p,phephe,4abz,ser__L,so3,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,cu2,pnto__R,pe18111Z1835Z9Z12Z,tyr__L,odecoa,metmetile,pgp120,no2,pc_SC,pe120,mobd,taur,for,pe181,cd2,propropro,colipa,ferrich,12dgr161,ttdca,hemozoin,12dgr181,pa141,2agpg161,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,o2s,dolichol,co2,dca,pg1819Z160,zn2,pcox,avite1,met__L,kdo2lipid4,pe141,pg140,chsterol,fol,cobalt2,gtocophe,ps141,mn2,ins,pe140,argarg,fum,glucan6,tyrphetyr,clpn141,pgp18111Z160,12dgr140,spmd,cro4,dag,pi,tdecoa,pc,5mthf,ipdp,so4,atp,glnhishis,hb,pe18111Z1829Z12Z,pa160,2agpe140,2agpg140,ps181,hghhlipan,ileargile,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,thrthrarg,o2,mlthf,thm,xolest2,glu__L,pg181,fecost,enlipidA_LptA,occoa,trp__L,hxa,pe1829Z12Z1835Z9Z12Z,ficytc6,2agpe180,leuleu,pail18111Z160,lipa,enlipa,LptA,protein,glyald,tdcoa,lipa_cold,orn,pa161,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,valval,cdpdhdecg,pe161,pgp140,pgp160,cdpdtdec7eg,pe,amet,coa,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,hdca,tsul,ocdca,lanost,hxcoa,asp__L,hdcoa,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,pa140,mmet,cit,octa,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,succ,h,pe1819Z1829Z12Z,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,salchs4,mg2,met__D,val__L,acolipa,cu,ps140,2agpg181,lipoate,g3pc,pa181,lys__L,pe1819Z1819Z,nh4,eca4colipa,pcrd,lac__L,2agpe181,pail1819Z160,citr__L,tag,hdcea,pgp161,ps120,fru,glc__D,5fthf,pa120,12dgr180,2agpe141,ps160,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_GniphandrodesUnknown,arg__L,metox__R,gly,mal__L,epist,thr__L,udpgal,ac,tre,gln__L,salchs4fe,pgp1819Z160,ps161,pg141,dtdp,pe1819Z1835Z9Z12Z,xyl__D,imp,pg180,pg160,enter,udpg,hghhlipa,rib__D,ump,meglyxyl,g3pi,his__L,asn__L,leu__L,cl,amp,isetac,glyc,feoxam,enlipidA,acgam1p,fe3hox,ser__L,lido,uacgam,so3,degly,ps180,tchola,malttr,cu2,idp,pe18111Z1835Z9Z12Z,tyr__L,fecrm,pgp120,pe120,mobd,taur,pe181,cd2,colipa,ttdca,pa141,salchs2fe,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pg161,pa180,co2,dca,pg1819Z160,zn2,lcts,glyc3p,met__L,kdo2lipid4,pe141,pg140,cobalt2,fe3dcit,ps141,gal1p,feenter,mn2,hco3,fum,pe140,clpn141,pgp18111Z160,spmd,cro4,pi,so4,pe18111Z1829Z12Z,pa160,gmp,hghhlipan,ps181,malthp,adn,k,pe1801829Z12Z,26dmani,glu__L,trp__L,fecost,enlipidA_LptA,pg181,hxa,pe1829Z12Z1835Z9Z12Z,pail18111Z160,lipa,enlipa,butso3,LptA,protein,acgal1p,lipa_cold,orn,pa161,g1p,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,pheme,udpacgal,pe161,pgp140,pgp160,maltttr,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,asp__L,inost,pe1801835Z9Z12Z,ala__L,pgp141,14glucan,maltpt,pa140,cit,octa,cpgn,na1,cmp,pe180,ca2,gal,fe2,pgp180,succ,h,pe1819Z1829Z12Z,dttp,egly,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,salchs4,mg2,cytd,met__D,val__L,g3pc,cu,acolipa,ps140,lys__L,arbtn_fe3,pa181,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,ps120,metox,glc__D,malthx,fe3dhbzs,acgal,pa120,ps160,ile__L,phe__L,uri,gthrd,tungs,gsn,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcynomolgiM,arg__L,metox__R,cdpdodec11eg,gly,no3,12dgr160,epist,dsbard,thr__L,2agpg160,12dgr120,gsn,ac,gln__L,pgp1819Z160,ps161,hxan,actn__R,pg141,dtdp,pe1819Z1835Z9Z12Z,pmtcoa,xyl__D,imp,pg180,pg160,2agpe120,sucr,enter,ddcacoa,glyb,HC01361,chitob,cdpdodecg,hghhlipa,rib__D,all__D,dpcoa,sphmyln,leu__L,asn__L,his__L,12dgr141,glyc,enlipidA,2ddecg3p,drib,ser__L,ppi,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,cu2,pnto__R,idp,pe18111Z1835Z9Z12Z,tyr__L,ahdt,odecoa,pgp120,gua,no2,pe120,pap,mobd,taur,for,pe181,cd2,colipa,pan4p,12dgr161,ttdca,hemozoin,dad_2,12dgr181,ptd1ino,pa141,2agpg161,ocdcea,pe1801819Z,Rtotal2,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,o2s,dolichol,co2,dca,pg1819Z160,zn2,pcox,met__L,kdo2lipid4,pe141,pg140,chsterol,cobalt2,ps141,mn2,feenter,hco3,pe140,ins,ade,camp,pgp18111Z160,man,12dgr140,spmd,dag,pi,tdecoa,pc,so4,atp,hb,pe18111Z1829Z12Z,pa160,gmp,2agpe140,ps181,hghhlipan,2agpg140,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,o2,35cgmp,xolest2,glu__L,thm,pg181,fecost,enlipidA_LptA,occoa,trp__L,hxa,pe1829Z12Z1835Z9Z12Z,ficytc6,2agpe180,din,pail18111Z160,xan,lipa,enlipa,LptA,protein,chol,glyald,tdcoa,lipa_cold,orn,gluside,pa161,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,cdpdhdecg,pe161,pgp140,pgp160,cdpdtdec7eg,pe,amet,crn,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,hdca,tsul,ocdca,lanost,hxcoa,asp__L,hdcoa,inost,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,pa140,protein_t,cit,octa,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,dttp,cysi__L,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,arab__L,mag_hs,salchs4,dsbaox,mg2,met__D,val__L,acolipa,cu,ps140,2agpg181,dgsn,pa181,lys__L,pe1819Z1819Z,nh4,eca4colipa,pcrd,lac__L,2agpe181,pail1819Z160,hdcea,pgp161,ps120,metox,fru,glc__D,fe3dhbzs,pa120,12dgr180,2agpe141,ps160,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,gdp,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_AcastellaniiNeff,arg__L,metox__R,gly,mal__L,ppa,epist,thr__L,ac,tre,gln__L,ibt,4abut,crn__D,no3,actn__R,pgp1819Z160,pur,pe1819Z1835Z9Z12Z,xyl__D,imp,pg141,pg160,pg180,sucr,ethso3,enter,glyb,HC01361,chitob,hghhlipa,rib__D,meglyxyl,g3pi,his__L,asn__L,leu__L,cl,amp,isetac,glyc,feoxam,oaa,enlipidA,drib,fe3hox,ser__L,lido,so3,degly,glyc2p,ps180,murein3p3p,tchola,murein3px3p,malttr,cu2,g3ps,idp,pe18111Z1835Z9Z12Z,tyr__L,fecrm,ahdt,13BDglcn,xolest2_cho,mso3,pgp120,peng,cbl2,pe120,mobd,taur,pe181,colipa,sbt__D,4abutn,ferrich,ttdca,h2o2,galur,4h3npacald,dad_2,Lcyst,pa141,ps161,gthox,ocdcea,nmn,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,6apa,pa180,pg161,glucan4,galman6,co2,istnt,dca,pg1819Z160,zn2,lcts,pyr,glyc3p,met__L,kdo2lipid4,chsterol,pg140,pe141,cobalt2,pac,fe3dcit,ps141,mn2,but,hco3,glucan6,fum,pe140,clpn141,pgp18111Z160,man,spmd,cro4,pi,arab__D,so4,buts,g3pe,pe18111Z1829Z12Z,pa160,3mb,ps181,hghhlipan,pta,adprib,adn,k,pe1801829Z12Z,26dmani,o2,thm,glu__L,eths,pg181,fecost,enlipidA_LptA,murein5p3p,hxa,pe1829Z12Z1835Z9Z12Z,chols,hexs,glcman6,din,glcur,lanostest_SC,pail18111Z160,lipa,enlipa,melib,butso3,chol,thymd,glyald,lipa_cold,orn,LptA,pa161,3ntym,sulfac,g1p,akg,cys__L,fe3,pgp181,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,protein,Rtotal,pheme,mops,hexc,pe161,pgp140,pgp160,maltttr,amet,coa,crn,zymstest_SC,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,galman4,lanost,asp__L,galman600,ctbt,inost,pe1801835Z9Z12Z,ala__L,glcman4,pgp141,14glucan,maltpt,pa140,octa,cpgn,na1,cgly,pe180,dcyt,ca2,gal,nad,duri,fe2,succ,h,pgp180,pe1819Z1829Z12Z,egly,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,salchs4,murein5px3p,mg2,fecostest_SC,cytd,met__D,val__L,g3pc,cu,ncam,acolipa,ps140,lys__L,arbtn_fe3,pa181,pe1819Z1819Z,nh4,eca4colipa,lac__L,pail1819Z160,hdcea,glcman600,pgp161,ps120,ergstest_SC,fru,glc__D,metox,malthx,g3pg,pa120,pepd,ps160,ile__L,sula,epistest_SC,uri,gthrd,tungs,o16a4colipa,,,,,,,,,,,,,,,,,,,,,
Pgallinaceum8A,arg__L,cdpdodec11eg,gly,12dgr160,epist,dsbard,thr__L,2agpg160,12dgr120,gsn,ac,gln__L,pgp1819Z160,ps161,hxan,actn__R,pg141,pe1819Z1835Z9Z12Z,pmtcoa,2agpe120,xyl__D,pg160,pg180,no3,ddcacoa,glyb,chitob,cdpdodecg,hghhlipa,rib__D,his__L,sphmyln,leu__L,asn__L,12dgr141,glyc,enlipidA,2ddecg3p,ser__L,ps180,Rtotalcoa,tchola,2agpg120,2agpg141,cu2,pnto__R,pe18111Z1835Z9Z12Z,tyr__L,odecoa,pgp120,gua,no2,pe120,pap,mobd,taur,for,pe181,cd2,colipa,ferrich,12dgr161,ttdca,hemozoin,dad_2,12dgr181,pa141,2agpg161,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,o2s,dolichol,co2,dca,pg1819Z160,zn2,pcox,met__L,kdo2lipid4,pe141,pg140,chsterol,cobalt2,ps141,mn2,ade,pe140,camp,ins,clpn141,pgp18111Z160,man,12dgr140,dag,pi,tdecoa,pc,so4,hb,pe18111Z1829Z12Z,pa160,gmp,2agpe140,ps181,hghhlipan,2agpg140,dcacoa,cdpdddecg,cdpdtdecg,adn,k,pe1801829Z12Z,o2,35cgmp,xolest2,glu__L,pg181,fecost,enlipidA_LptA,occoa,trp__L,hxa,pe1829Z12Z1835Z9Z12Z,ficytc6,2agpe180,din,pail18111Z160,xan,lipa,enlipa,LptA,protein,chol,glyald,tdcoa,lipa_cold,orn,gluside,pa161,thmmp,pgp181,cys__L,fe3,pro__L,ttdcea,zymst,pg120,urea,pe18111Z1845Z9Z12Z15Z,2agpe161,Rtotal,pheme,cdpdhdecg,pe161,pgp140,pgp160,cdpdtdec7eg,pe,amet,cdpdhdec9eg,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,stcoa,hdca,tsul,ocdca,lanost,hxcoa,asp__L,hdcoa,cdpdag,pe1801835Z9Z12Z,ala__L,pgp141,pa140,protein_t,cit,octa,na1,pe180,gthox_protein,ca2,gal,pail,fe2,pgp180,h,pe1819Z1829Z12Z,cysi__L,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,focytc6,lpchol_cho,arab__L,dsbaox,mg2,met__D,val__L,acolipa,cu,ps140,2agpg181,dgsn,pa181,lys__L,pe1819Z1819Z,nh4,eca4colipa,pcrd,lac__L,2agpe181,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,pchol_cho,pa120,12dgr180,2agpe141,ps160,2agpg180,ile__L,2agpe160,phe__L,gthrd,tungs,gdp,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_NbombycisCQ1,arg__L,metox__R,epist,tre,gln__L,salchs4fe,pgp1819Z160,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,xyl__D,imp,pg160,pg180,ethso3,lyslyslys,hghhlipa,asn__L,isetac,enlipidA,so3,ps180,murein3p3p,murein3px3p,idp,pe18111Z1835Z9Z12Z,progly,alaala,mso3,pgp120,pe120,mobd,taur,pe181,cd2,colipa,ferrich,ttdca,h2o2,Lcyst,pa141,salchs2fe,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,glucan4,indole,istnt,dca,pg1819Z160,zn2,met__L,kdo2lipid4,pe141,pg140,cobalt2,ps141,mn2,feenter,glucan6,pe140,pgp18111Z160,spmd,cro4,pi,so4,buts,pe18111Z1829Z12Z,pa160,ileargile,ps181,hghhlipan,k,pe1801829Z12Z,o2,glu__L,eths,pg181,fecost,enlipidA_LptA,murein5p3p,hxa,pe1829Z12Z1835Z9Z12Z,hexs,salcn,pail18111Z160,lipa,enlipa,butso3,LptA,protein,lipa_cold,orn,pa161,sulfac,pgp181,cys__L,fe3,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,cellb,pheme,mops,leuleutrp,pe161,pgp140,pgp160,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,hdca,tsul,ocdca,lanost,asp__L,pe1801835Z9Z12Z,vallystyr,valleuphe,pgp141,pa140,hislysile,cit,octa,na1,cgly,pe180,ca2,gal,fe2,pgp180,h,pe1819Z1829Z12Z,colipap,pe1819Z1845Z9Z12Z15Z,h2o,pe160,arab__L,murein5px3p,mg2,lystyrile,met__D,cysleuthr,acolipa,ps140,pa181,pe1819Z1819Z,nh4,eca4colipa,pail1819Z160,hdcea,pgp161,ps120,metox,glc__D,fe3dhbzs,pa120,pepd,ps160,sula,gthrd,tungs,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Slophii42_110,arg__L,epist,ileprolys,glucan1500,tre,gln__L,pgp1819Z160,ps161,actn__R,pg141,pe1819Z1835Z9Z12Z,xyl__D,imp,pg160,pg180,ethso3,lyslyslys,hghhlipa,rib__D,meglyxyl,isetac,enlipidA,lido,so3,degly,ps180,malttr,cu2,pnto__R,idp,pe18111Z1835Z9Z12Z,metmetile,mso3,pgp120,pe120,mobd,taur,pe181,cd2,colipa,ferrich,ttdca,h2o2,pa141,gthox,ocdcea,pe1801819Z,pe18111Z1819Z,ddca,ptrc,ergst,pa180,pg161,argserser,serphelys,dca,pg1819Z160,zn2,kdo2lipid4,pe141,pg140,cobalt2,ps141,mn2,feenter,pe140,glucan6,pgp18111Z160,hg2,spmd,cro4,pi,so4,pe18111Z1829Z12Z,pa160,ileargile,ps181,hghhlipan,thrthrarg,k,pe1801829Z12Z,26dmani,o2,glu__L,pg181,fecost,enlipidA_LptA,hxa,pe1829Z12Z1835Z9Z12Z,leuasnasp,pail18111Z160,lipa,enlipa,butso3,LptA,protein,lipa_cold,pa161,sulfac,pgp181,fe3,ttdcea,zymst,pg120,pe18111Z1845Z9Z12Z15Z,pheme,pe161,pgp140,pgp160,maltttr,ni2,pg18111Z160,pe1801845Z9Z12Z15Z,malt,hdca,tsul,ocdca,lanost,pe1801835Z9Z12Z,valleuphe,pgp141,14glucan,maltpt,pa140,cit,octa,na1,cgly,pe180,ca2,gal,fe2,pgp180,h,pe1819Z1829Z12Z,egly,colipap,pe1819Z1845Z9Z12Z15Z,h2o,thrasntyr,pe160,aspvalasn,arab__L,mg2,acolipa,cu,ps140,trpthrile,pa181,pe1819Z1819Z,eca4colipa,ileasnhis,pail1819Z160,hdcea,pgp161,ps120,fru,glc__D,malthx,fe3dhbzs,pa120,ps160,gthrd,tungs,o16a4colipa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
