,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
no_ortho_NparisiiERTm1,pe1819Z1819Z,cit,cd2,dca,hghhlipa,protein,ocdcea,glyc3p,lipa,epist,pg141,pg160,sucr,g3ps,h2o2,g3pe,pe1801835Z9Z12Z,pgp181,chols,ps180,hdcea,pg120,his__L,leu__L,pgp18111Z160,cro4,ptrc,chol,fecost,pgp160,h,ps120,pa140,glc__D,ca2,so4,zymst,glyb,urea,pa120,gbbtn,ctbt,cu2,spmd,mobd,gln__L,pail18111Z160,ps141,thrthrarg,lipa_cold,pa160,pe181,glucan1500,tre,hxa,ttdca,murein5px3p,ps161,ps160,tsul,ocdca,na1,thrasntyr,orn,cgly,gthox,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,phepheasn,ile__L,arsenb,pa141,ergst,murein3px3p,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,pe120,protrpthr,ectoine,asp__L,mg2,octa,asnmetpro,murein3p3p,pe180,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,colipa,lys__L,ps181,pgp180,pe1801829Z12Z,pe141,so3,ddca,lanost,pg161,hdca,hghhlipan,pg18111Z160,glcglyc,asnasnarg,k,zn2,pa180,fe2,pgp1819Z160,pg140,murein5p3p,tungs,ttdcea,pg180,actn__R,glucan6,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,g3pi,prolb,pg181,g3pg,pe18111Z1835Z9Z12Z,pg1819Z160,pap,pgp140,pa161,arg__L,glu__L,crn,pe18111Z1819Z,pe161,pheasnmet,pe1819Z1829Z12Z,glyc2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_CfelisWinnie,pe1819Z1819Z,cit,dca,enlipidA_LptA,hghhlipa,protein,trpsertyr,ocdcea,mal__L,lipa,pg141,pg160,enlipa,h2o2,ptd1ino,chitob,serphelys,pe1801835Z9Z12Z,acolipa,pgp181,fum,oaa,ps180,hdcea,pg120,leu__L,akg,pgp18111Z160,enlipidA,pgp160,h,ps120,pa140,cys__L,glc__D,ca2,gal,man,xyl__D,pa120,met__L,glyc,for,pail18111Z160,ps141,pheme,lipa_cold,amet,gchola,pa160,pe181,glucan1500,tre,hxa,ttdca,ps161,dolichol__L,ps160,ocdca,na1,orn,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,serlyshis,ile__L,pa141,LptA,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,colipap,octa,mg2,pe180,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,met__D,colipa,tchola,ferrich,pgp180,ps181,pe1801829Z12Z,ac,rib__D,fru,malthp,ddca,pe141,clpn141,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,asnasnarg,k,zn2,pa180,asntyrphe,fe2,pgp1819Z160,pg140,eca4colipa,cu,ttdcea,pg180,actn__R,glucan6,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,succ,fe3,kdo2lipid4,pg181,asnpheasp,pe18111Z1835Z9Z12Z,pg1819Z160,pgp140,pa161,malt,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_BovataMiyake,pe1819Z1819Z,cit,dca,hghhlipa,protein,arab__L,ocdcea,ileprolys,lipa,pg141,pg160,h2o2,mantr,chitob,serphelys,pe1801835Z9Z12Z,pgp181,cpgn,trpthrile,ps180,hdcea,enter,pg120,pgp18111Z160,cell6,ileglnglu,pgp160,h,ps120,pa140,cys__L,glc__D,ca2,gal,cell4,leuasnasp,gluthrlys,man,feoxam,pa120,thrglntyr,manttr,for,glnasngln,pail18111Z160,ps141,lipa_cold,amet,cellb,pa160,pe181,glucan1500,hxa,ttdca,ps161,ps160,ocdca,na1,aspvalasn,coa,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,argserser,all__D,pa141,pe1819Z1835Z9Z12Z,pi,pa181,pe120,octa,mg2,pe180,pgp161,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,colipa,ferrich,tchola,pgp180,ps181,ac,rib__D,fru,pe1801829Z12Z,fe3hox,ddca,pe141,manb,ileserarg,pg161,hdca,hghhlipan,pg18111Z160,k,zn2,pa180,fe2,pgp1819Z160,pg140,ileasnhis,cu,ttdcea,pg180,actn__R,glucan6,valleuphe,pe140,pgp141,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,pg181,pe18111Z1835Z9Z12Z,pg1819Z160,asntyrthr,pgp140,pa161,arbtn_fe3,4hphac,fecrm,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_LdonovaniCL-SL,pe1819Z1819Z,cd2,chtbs,dca,enlipidA_LptA,fe3dcit,hghhlipa,protein,arab__L,ocdcea,g1p,cobalt2,acgam,lipa,epist,phetyrlys,pg141,hdl_hs,gdp,pg160,sucr,enlipa,ptd1ino,chitob,pe1801835Z9Z12Z,acolipa,HC00008,ha,pgp181,cpgn,ps180,crn__D,hdcea,enter,pg120,gmp,his__L,gly,leu__L,pgp18111Z160,taur,alaala,enlipidA,pchol_hs,ptrc,chol,fecost,pgp160,h,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,Rtotal3,co2,urea,thm,man,feoxam,xyl__D,arbt,pa120,HC00006,ctbt,met__L,glyc,cu2,ascb__L,mobd,gln__L,arab__D,pail18111Z160,gm1lipa,ps141,pheme,lipa_cold,HC00009,pa160,pe181,tre,hxa,ttdca,gm2lipa,ps161,Rtotal,ps160,tsul,ocdca,na1,tag_hs,orn,lyslyslys,mn2,12ppd__S,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,phepheasn,ile__L,pq,arsenb,all__D,pa141,ergst,hexc,LptA,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,ps181,LalaDgluMdap,LalaDgluMdapDala,pe120,chsterol,colipap,mnl,asp__L,mg2,octa,Rtotal2,pe180,pgp161,HC00005,ldl_hs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,thym,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,met__D,colipa,tchola,ferrich,ser__L,pgp180,ac,rib__D,fru,pe1801829Z12Z,fe3hox,ddca,pe141,lanost,acmana,clpn141,nmn,ha_pre1,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,k,zn2,pa180,fe2,pgp1819Z160,sbt__D,pg140,eca4colipa,manglyc,isetac,tungs,pqh2,butso3,cu,ttdcea,pg180,actn__R,tyrtrpphe,galt,gam,pe140,pgp141,val__L,no3,pe1801819Z,pe1829Z12Z1835Z9Z12Z,fe3,kdo2lipid4,prolb,nh4,pg181,HC00007,pe18111Z1835Z9Z12Z,acmum,pg1819Z160,HC00004,hco3,pgp140,pa161,arbtn_fe3,pro__L,glyald,malt,arg__L,glu__L,thr__L,fecrm,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PneurophiliaMK1,pe1819Z1819Z,cit,dca,enlipidA_LptA,fe3dcit,hghhlipa,protein,ocdcea,cobalt2,14glucan,26dmani,lipa,lido,epist,pg141,pg160,sucr,enlipa,h2o2,chitob,pe1801835Z9Z12Z,acolipa,vallystyr,pgp181,ps180,degly,hdcea,enter,pg120,leuleutrp,pgp18111Z160,maltpt,alaala,cro4,enlipidA,ptrc,chol,fecost,pgp160,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,zymst,glyb,urea,thm,mso3,pepd,metox,pa120,met__L,spmd,mobd,gln__L,pail18111Z160,ps141,thrthrarg,lipa_cold,pa160,pe181,glucan1500,tre,hxa,ttdca,ps161,ps160,tsul,ocdca,na1,hislysile,lystyrile,cgly,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,serlyshis,argserser,pa141,ergst,LptA,pe1819Z1835Z9Z12Z,pi,pa181,pe120,colipap,asp__L,mg2,octa,pe180,pgp161,malthx,egly,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,colipa,ferrich,pgp180,ps181,pe1801829Z12Z,pe141,so3,ddca,cysleuthr,lanost,ileserarg,nmn,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,mqn8,glcglyc,k,zn2,pa180,fe2,malttr,pgp1819Z160,ethso3,pg140,eca4colipa,isetac,tungs,ileasnhis,butso3,ttdcea,pg180,glucan6,valleuphe,pe140,pgp141,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,pg181,maltttr,pe18111Z1835Z9Z12Z,pg1819Z160,pap,hco3,pgp140,meglyxyl,pa161,pro__L,malt,glu__L,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_Pchabaudichabaudi,pe1819Z1819Z,cit,cd2,dca,hghhlipa,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,lipa,epist,metmetile,pg141,salchs2fe,pg160,pcox,ptd1ino,chitob,pe1801835Z9Z12Z,pgp181,cpgn,ps180,hdcea,pg120,pgp18111Z160,taur,cro4,hemozoin,ptrc,chol,fecost,pgp160,pail,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,co2,urea,man,feoxam,xyl__D,mso3,ficytc6,pa120,pur,glyc,for,cu2,spmd,mobd,pail18111Z160,ps141,ileargile,pheme,thrthrarg,lipa_cold,pa160,pe181,hxa,ttdca,ps161,ps160,tsul,ocdca,na1,lystyrile,orn,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,all__D,pa141,ergst,salchs4fe,hb,pe1819Z1835Z9Z12Z,pi,pa181,pe120,octa,mg2,pe180,o2,pgp161,fe3dhbzs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,colipa,ps181,tchola,pgp180,pe1801829Z12Z,ac,rib__D,fru,fe3hox,ddca,so3,no2,pe141,lanost,pg161,hdca,hghhlipan,pg18111Z160,k,zn2,pa180,fe2,pgp1819Z160,ethso3,pg140,isetac,tungs,lyspheile,butso3,cu,ttdcea,pg180,actn__R,pe140,pgp141,pe1829Z12Z1835Z9Z12Z,pe1801819Z,fe3,kdo2lipid4,feenter,pg181,pe18111Z1835Z9Z12Z,pg1819Z160,focytc6,pgp140,pa161,arbtn_fe3,pro__L,glyald,thmmp,glu__L,fecrm,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfalciparum3D7,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,2ddecg3p,hghhlipa,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,ddcacoa,mal__L,trpiletrp,lipa,epist,trp__L,metmetile,cyssermet,pg141,2agpe160,pg160,enlipa,pcox,12dgr140,hxcoa,chitob,5mthf,pe1801835Z9Z12Z,acolipa,2agpg181,pgp181,fum,ps180,glnhishis,2agpg160,hdcea,enter,pg120,ser__L,tdecoa,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,cro4,hemozoin,enlipidA,ipdp,cdpdtdecg,ptrc,fecost,occoa,pgp160,pail,h,ps120,pa140,glc__D,2agpg120,ca2,so4,gal,zymst,2agpe180,lipoate,cys__L,pydxn,co2,urea,2agpg141,sertrphis,thm,CE5022,2agpe181,xyl__D,ficytc6,pa120,2agpg180,atp,met__L,glyc,for,5fthf,cu2,spmd,mobd,pail18111Z160,ps141,cdpdddecg,gln__L,pc_SC,pheme,tyr__L,ileargile,thrthrarg,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,fol,glucan1500,hxa,hxan,ttdca,ps161,Rtotal,ps160,tsul,ocdca,na1,orn,pdx5p,coa,gthox,lyslyslys,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,pa141,ergst,12dgr181,LptA,hb,pe,argarg,pe1819Z1835Z9Z12Z,propropro,pi,pa181,4abz,ala__L,leuleu,g3pc,pe120,chsterol,colipap,o2s,octa,mg2,asp__L,pnto__R,pe180,o2,pgp161,hdcoa,cdpdtdec7eg,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,salchs4,cdpdhdec9eg,avite1,cdpdag,ocdcya,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,met__D,colipa,tchola,ferrich,ps181,pgp180,ac,rib__D,pe1801829Z12Z,so3,pe141,ddca,no2,2agpe120,xolest2,fru,lanost,clpn141,valval,o16a4colipa,12dgr141,pg161,citr__L,hdca,hghhlipan,pg18111Z160,mlthf,k,zn2,pa180,fe2,pgp1819Z160,tyrphetyr,pmtcoa,pg140,eca4colipa,tag,dolichol,tungs,phephe,2agpe140,cdpdodec11eg,cu,ttdcea,pg180,glucan6,gtocophe,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,succ,fe3,kdo2lipid4,nh4,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,focytc6,pgp140,12dgr180,pa161,pro__L,glyald,2agpg161,arg__L,glu__L,12dgr160,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_GniphandrodesUnknown,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,fe3dcit,hghhlipa,protein,arab__L,ocdcea,g1p,glyc3p,cobalt2,14glucan,26dmani,mal__L,udpacgal,trp__L,lipa,lido,epist,pg141,salchs2fe,pg160,enlipa,adn,pe1801835Z9Z12Z,acolipa,cytd,pgp181,cpgn,fum,ps180,degly,hdcea,enter,pg120,gmp,his__L,gly,gal1p,leu__L,pgp18111Z160,taur,acgam1p,maltpt,cro4,enlipidA,ptrc,fecost,pgp160,h,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,co2,acgal,feoxam,xyl__D,pa120,metox,met__L,glyc,cu2,spmd,mobd,gln__L,pail18111Z160,ps141,pheme,tyr__L,lipa_cold,pa160,udpg,pe181,tre,hxa,ttdca,ps161,ump,ps160,tsul,ocdca,na1,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,ile__L,cmp,ergst,salchs4fe,pa141,LptA,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,ala__L,ps181,pe120,colipap,asp__L,mg2,octa,acgal1p,pe180,pgp161,malthx,egly,fe3dhbzs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,lys__L,tchola,colipa,ser__L,pgp180,ac,rib__D,amp,so3,malthp,ddca,fe3hox,pe1801829Z12Z,pe141,lanost,clpn141,o16a4colipa,pg161,hdca,hghhlipan,pg18111Z160,k,zn2,gsn,pa180,fe2,malttr,pgp1819Z160,pg140,eca4colipa,isetac,tungs,udpgal,butso3,cu,ttdcea,pg180,pe140,pgp141,val__L,pe1829Z12Z1835Z9Z12Z,pe1801819Z,succ,fe3,kdo2lipid4,g3pi,nh4,feenter,pg181,asn__L,maltttr,lcts,pe18111Z1835Z9Z12Z,pg1819Z160,cl,pgp140,meglyxyl,pa161,uri,arbtn_fe3,pro__L,uacgam,malt,arg__L,glu__L,thr__L,fecrm,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PcynomolgiM,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,2ddecg3p,hghhlipa,dad_2,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,ddcacoa,lipa,epist,trp__L,pg141,gdp,2agpe160,pg160,enlipa,dsbard,pcox,12dgr140,adn,ptd1ino,hxcoa,chitob,pe1801835Z9Z12Z,acolipa,2agpg181,cysi__L,pgp181,dgsn,drib,ps180,xan,2agpg160,hdcea,enter,pg120,tdecoa,gmp,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,hemozoin,enlipidA,cdpdtdecg,ptrc,chol,fecost,pgp160,occoa,h,ps120,pail,pa140,cys__L,glc__D,ca2,so4,gal,zymst,2agpe180,2agpg120,glyb,co2,urea,2agpg141,2agpe181,din,man,xyl__D,ficytc6,pa120,metox,2agpg180,met__L,glyc,ade,for,cu2,spmd,mobd,gln__L,pail18111Z160,ps141,cdpdddecg,pheme,tyr__L,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,protein_t,hxa,hxan,ttdca,ps161,Rtotal,ins,ps160,tsul,ocdca,na1,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,all__D,gluside,pa141,ergst,12dgr181,LptA,hb,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,chsterol,colipap,o2s,dsbaox,octa,mg2,asp__L,pnto__R,pe180,o2,pgp161,hdcoa,cdpdtdec7eg,fe3dhbzs,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,salchs4,cdpdhdec9eg,cdpdag,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,colipa,tchola,pgp180,ps181,ser__L,ac,rib__D,fru,pe1801829Z12Z,pe141,ddca,no2,2agpe120,xolest2,lanost,camp,o16a4colipa,12dgr141,pg161,hdca,hghhlipan,pg18111Z160,35cgmp,k,zn2,pa180,gsn,fe2,pgp1819Z160,pmtcoa,pg140,eca4colipa,dolichol,tungs,2agpe140,cdpdodec11eg,cu,ttdcea,gua,pg180,actn__R,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,no3,fe3,kdo2lipid4,nh4,feenter,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,focytc6,pap,pgp140,12dgr180,pa161,pro__L,glyald,thmmp,2agpg161,arg__L,glu__L,12dgr160,thr__L,crn,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_AcastellaniiNeff,pe1819Z1819Z,dca,dad_2,enlipidA_LptA,fe3dcit,hghhlipa,protein,arab__L,ocdcea,lac__L,glyc3p,g1p,3mb,cobalt2,14glucan,26dmani,mal__L,lipa,lido,epist,fecostest_SC,pg141,ppa,galman600,pg160,g3ps,enlipa,3ntym,h2o2,adn,chitob,g3pe,pe1801835Z9Z12Z,acolipa,cytd,pgp181,cpgn,fum,chols,oaa,drib,ps180,crn__D,but,hdcea,enter,degly,pg120,his__L,gly,leu__L,akg,taur,4abut,pgp18111Z160,maltpt,cro4,enlipidA,ptrc,glucan4,chol,fecost,pgp160,6apa,h,sulfac,ps120,pa140,cys__L,glc__D,ca2,so4,gal,zymst,glyb,urea,thm,man,feoxam,xyl__D,mso3,pepd,metox,pa120,ctbt,met__L,dcyt,pur,glyc,galman4,4abutn,5fthf,cu2,spmd,mobd,gln__L,arab__D,pail18111Z160,ps141,pheme,tyr__L,sula,lipa_cold,amet,cbl2,pa160,pe181,13BDglcn,peng,galur,tre,hxa,ttdca,murein5px3p,ps161,epistest_SC,ps160,ocdca,na1,tsul,glcur,orn,cgly,coa,gthox,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,ile__L,glcman6,duri,pa141,ergst,hexc,mops,murein3px3p,LptA,pta,pe1819Z1835Z9Z12Z,pi,g3pc,pa181,ala__L,ps181,pe120,colipap,ergstest_SC,Lcyst,asp__L,mg2,octa,murein3p3p,eths,o2,pgp161,pe180,malthx,egly,pgp180,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,salchs4,h2o,pe1819Z1845Z9Z12Z15Z,gthrd,inost,pail1819Z160,metox__R,met__D,lys__L,tchola,colipa,ser__L,ferrich,ac,rib__D,amp,so3,fe3hox,ddca,fru,galman6,pe1801829Z12Z,pe141,lanost,pyr,clpn141,nmn,o16a4colipa,melib,pg161,hdca,hghhlipan,ibt,pg18111Z160,k,4h3npacald,zn2,pa180,fe2,malttr,pgp1819Z160,sbt__D,ethso3,istnt,eca4colipa,pg140,murein5p3p,isetac,tungs,butso3,cu,thymd,buts,ttdcea,glucan6,actn__R,pg180,pe140,pgp141,val__L,no3,pe1801819Z,pe1829Z12Z1835Z9Z12Z,succ,fe3,kdo2lipid4,g3pi,nh4,zymstest_SC,pg181,asn__L,maltttr,g3pg,lcts,pe18111Z1835Z9Z12Z,pg1819Z160,hco3,cl,nad,meglyxyl,pgp140,pa161,pac,uri,arbtn_fe3,pro__L,glyald,glcman4,malt,arg__L,glu__L,thr__L,fecrm,crn,hexs,pe18111Z1819Z,lanostest_SC,pe161,glcman600,pe1819Z1829Z12Z,glyc2p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pgallinaceum8A,pe1819Z1819Z,cit,cd2,dca,enlipidA_LptA,2ddecg3p,hghhlipa,dad_2,protein,arab__L,ocdcea,cobalt2,lac__L,pcrd,ddcacoa,lipa,epist,trp__L,pg141,gdp,2agpe160,pg160,enlipa,dsbard,pcox,12dgr140,adn,hxcoa,chitob,pe1801835Z9Z12Z,acolipa,2agpg181,cysi__L,pgp181,dgsn,ps180,xan,2agpg160,hdcea,pg120,ser__L,tdecoa,gmp,pc,his__L,leu__L,gly,pgp18111Z160,taur,cdpdhdecg,2agpe161,hemozoin,enlipidA,cdpdtdecg,ptrc,chol,fecost,pgp160,occoa,h,ps120,pail,pa140,glc__D,2agpg120,ca2,so4,gal,zymst,2agpe180,cys__L,glyb,co2,urea,2agpg141,thm,2agpe181,din,man,xyl__D,ficytc6,pa120,2agpg180,met__L,glyc,ade,for,cu2,mobd,pail18111Z160,ps141,cdpdddecg,gln__L,pheme,tyr__L,lipa_cold,amet,sphmyln,dag,pa160,lys__L,pe181,protein_t,hxa,hxan,ttdca,ps161,Rtotal,ins,ps160,tsul,ocdca,na1,orn,mn2,pe18111Z1829Z12Z,pe18111Z1845Z9Z12Z15Z,ps140,Rtotalcoa,ile__L,gluside,pa141,ergst,12dgr181,LptA,hb,pe,pe1819Z1835Z9Z12Z,pi,pa181,ala__L,pe120,chsterol,colipap,o2s,dsbaox,octa,mg2,asp__L,pnto__R,pe180,o2,pgp161,hdcoa,cdpdtdec7eg,pe160,pe1801845Z9Z12Z15Z,pgp120,ni2,2agpe141,cdpdhdec9eg,cdpdag,h2o,phe__L,pe1819Z1845Z9Z12Z15Z,gthrd,pail1819Z160,met__D,ferrich,tchola,colipa,ps181,pgp180,ac,rib__D,fru,pe1801829Z12Z,pe141,ddca,no2,2agpe120,xolest2,lanost,clpn141,camp,o16a4colipa,12dgr141,pg161,hdca,hghhlipan,pg18111Z160,35cgmp,k,zn2,pa180,gsn,fe2,pgp1819Z160,pmtcoa,pg140,eca4colipa,dolichol,tungs,2agpe140,cdpdodec11eg,cu,ttdcea,gua,pg180,actn__R,gthox_protein,pe140,pgp141,12dgr161,pe1829Z12Z1835Z9Z12Z,pe1801819Z,cdpdodecg,val__L,no3,fe3,kdo2lipid4,nh4,pg181,asn__L,odecoa,12dgr120,pe18111Z1835Z9Z12Z,stcoa,tdcoa,2agpg140,pg1819Z160,focytc6,pap,pgp140,12dgr180,pa161,pro__L,glyald,2agpg161,arg__L,glu__L,12dgr160,thr__L,pe18111Z1819Z,pe161,pe1819Z1829Z12Z,dcacoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
