,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288
no_ortho_Pyoeliiyoelii17XNL,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,urea,pgp18111Z160,pg18111Z160,pa180,pe180,pcrd,salchs4,pg140,fe3,his__L,gthrd,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,zymst,colipap,pe181,epist,pgp140,acolipa,isetac,cd2,g3pc,g3ps,gal,pur,enlipidA_LptA,focytc6,mn2,cu2,fe2,protein,inost,g3pe,cit,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,ptrc,pe18111Z1829Z12Z,ethso3,o2,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,thr__L,gdp,ni2,hemozoin,pro__L,enlipa,pail18111Z160,orn,glyc,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,pcox,co2,h,gln__L,pheme,pg141,fecost,ttdcea,glyald,ocdca,pgp161,for,pe1801829Z12Z,pe1801819Z,tchola,leu__L,ddca,glc__D,chol,mg2,pe141,pg1819Z160,glyc2p,ca2,pg181,cys__L,pg180,glyc3p,lanost,dca,h2o,hdcea,cobalt2,ptd1ino,mobd,eca4colipa,pa161,pgp180,amet,zn2,mso3,hxa,octa,pail1819Z160,pe161,ac,glyb,xyl__D,o16a4colipa,no2,taur,pgp1819Z160,hdca,pg161,enter,pe120,ficytc6,glu__L,lipa,ocdcea,pe1819Z1819Z,g3pg,pe160,pa141,pi,pa160,pg120,ttdca,LptA,pgp160,pa120,g3pi,arg__L,thm,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BbovisT2Bo,pe1801845Z9Z12Z15Z,pe1819Z1845Z9Z12Z15Z,manttr,butso3,pgp18111Z160,pg18111Z160,pa180,pe180,fe3hox,pcrd,val__L,pg140,fe3,his__L,gthrd,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,oaa,pe181,fecrm,pgp140,isetac,gal,focytc6,mn2,cu2,fe2,protein,pap,inost,cit,pe1819Z1835Z9Z12Z,pe1801835Z9Z12Z,pa140,pe18111Z1829Z12Z,o2,lipa_cold,h2o2,cell6,pe18111Z1819Z,pg160,pgp120,cellb,thr__L,ni2,pail18111Z160,akg,orn,hghhlipan,arbtn_fe3,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,cell4,colipa,mantr,pgp141,pcox,ferrich,h,rib__D,pg141,ttdcea,ocdca,chitob,pgp161,for,pe1801829Z12Z,pe1801819Z,tchola,leu__L,ddca,glc__D,mg2,pe141,pg1819Z160,ca2,pg181,cys__L,pg180,dca,hghhlipa,h2o,hdcea,pa161,pgp180,amet,zn2,hxa,octa,pail1819Z160,pe161,ac,all__D,xyl__D,no2,taur,pgp1819Z160,hdca,pg161,cpgn,enter,pe120,ficytc6,lipa,ocdcea,pe1819Z1819Z,gthox,mal__L,pe160,pa141,pi,pa160,hco3,pg120,ttdca,pgp160,pa120,arg__L,kdo2lipid4,manb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PbillcollinsiG01,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,ps140,urea,pgp18111Z160,pg18111Z160,pa180,pe180,pg140,fe3,his__L,gthrd,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,zymst,pe181,epist,ps120,pgp140,cd2,met__L,gal,mn2,cu2,fe2,protein,ps141,pap,cit,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,ptrc,pe18111Z1829Z12Z,lipa_cold,pe18111Z1819Z,pg160,pgp120,thr__L,ni2,hemozoin,pro__L,pail18111Z160,orn,hghhlipan,glyc,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,ferrich,co2,h,pheme,rib__D,met__D,pg141,fecost,ttdcea,glyald,ocdca,chitob,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,salchs4fe,ddca,glc__D,chol,mg2,pe141,pg1819Z160,ca2,pg181,pg180,lanost,fe3dhbzs,dca,hghhlipa,hdcea,cobalt2,ptd1ino,mobd,pa161,pgp180,zn2,hxa,actn__R,salchs2fe,octa,pail1819Z160,pe161,ac,glyb,xyl__D,ps180,no2,pgp1819Z160,hdca,pg161,arab__D,pe120,lipa,ocdcea,pe1819Z1819Z,ps161,ps160,pe160,pa141,feenter,pi,pa160,pg120,ttdca,fol,pgp160,pa120,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgondiiRH,man,asp__L,spmd,lac__L,dolichol__L,ptrc,fum,leu__L,pnto__R,val__L,citr__L,glc__D,4abut,chol,thr__L,his__L,succ,ile__L,slfcys,chsterol,ala__L,glu__L,sphmyln,fru,orn,mal__L,trp__L,crm,lipoate,ptd1ino,pdima,na1,ac,amet,gal__L,ser__L,h,protein,etha,sprm,gln__L,arg__L,pyr,cit,hxcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EacervulinaHoughton,pe1801845Z9Z12Z15Z,pe1819Z1845Z9Z12Z15Z,ps140,pgp18111Z160,arsenb,pg18111Z160,pa180,pe180,ctbt,val__L,pg140,fe3,his__L,glcur,gthrd,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,gmp,tsul,enlipidA,zymst,colipap,pe181,epist,ps120,pgp140,acolipa,cd2,met__L,istnt,crn__D,g3pc,g3ps,gal,enlipidA_LptA,glcglyc,mn2,cu2,ser__L,fe2,ps141,protein,inost,g3pe,ibt,cit,pe1819Z1835Z9Z12Z,arab__L,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,sula,lipa_cold,pe18111Z1819Z,pg160,chols,pgp120,crn,thr__L,gdp,ni2,ile__L,pro__L,enlipa,pail18111Z160,Lcyst,hghhlipan,cu,no3,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,h,gln__L,pheme,rib__D,met__D,pg141,egly,degly,fecost,ttdcea,malt,ocdca,chitob,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,mops,leu__L,ddca,glc__D,eths,chol,mg2,pe141,pg1819Z160,26dmani,meglyxyl,glyc2p,ca2,pta,pg181,cys__L,pg180,glyc3p,lanost,dca,hghhlipa,h2o,hdcea,cobalt2,mobd,eca4colipa,pa161,pgp180,zn2,mso3,actn__R,hxa,octa,pail1819Z160,pe161,drib,ac,but,xyl__D,glyb,prolb,ps180,o16a4colipa,taur,gly,hexs,pgp1819Z160,hdca,pg161,lido,3mb,pe120,ala__L,lipa,ocdcea,pe1819Z1819Z,ps161,g3pg,cbl2,ps160,pe160,pa141,galur,pi,pa160,hco3,pg120,ttdca,LptA,pgp160,pa120,buts,g3pi,thm,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GintestinalisAssemblageEP15,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,4h3npacald,ps140,pgp18111Z160,arsenb,pg18111Z160,cro4,fe3hox,pa180,arbt,ctbt,pe180,val__L,salchs4,pg140,fe3,chtbs,his__L,gthrd,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,enlipidA,acgam,zymst,colipap,pe181,epist,ps120,fecrm,pgp140,acolipa,isetac,acmum,cd2,met__L,crn__D,enlipidA_LptA,gal,mn2,cu2,fe2,protein,ps141,pap,inost,sbt__D,cit,so3,pe1819Z1835Z9Z12Z,acmana,tungs,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,lys__L,o2,h2o2,lipa_cold,pe18111Z1819Z,pg160,chols,pgp120,crn,thr__L,ni2,ile__L,pro__L,enlipa,pail18111Z160,orn,hghhlipan,arbtn_fe3,no3,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,ferrich,co2,h,gln__L,pheme,met__D,pg141,gam,fecost,ttdcea,malt,ocdca,chitob,asp__L,pgp161,pe1801829Z12Z,spmd,pe1801819Z,mnl,ps181,tchola,leu__L,3ntym,ddca,galt,glc__D,chol,mg2,pe141,pg1819Z160,fe3dcit,asn__L,ca2,pg181,cys__L,pg180,glyc3p,lanost,dca,manglyc,hghhlipa,h2o,hdcea,cobalt2,Rtotal,ptd1ino,starch1200,mobd,eca4colipa,pa161,nh4,pgp180,zn2,hxa,actn__R,octa,pail1819Z160,pe161,ac,ascb__L,glyb,prolb,ps180,o16a4colipa,taur,pgp1819Z160,hdca,pullulan1200,pg161,cpgn,enter,pe120,ala__L,lipa,ocdcea,malttr,pe1819Z1819Z,gthox,ps161,ps160,pe160,pa141,pi,pa160,hco3,pg120,ttdca,LptA,pgp160,pa120,arg__L,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pgallinaceum8A,pe1801845Z9Z12Z15Z,man,2agpe140,pe1819Z1845Z9Z12Z15Z,tdecoa,protein_t,gluside,ps140,urea,pgp18111Z160,pg18111Z160,pa180,pe180,pcrd,12dgr181,val__L,pg140,fe3,tdcoa,cdpdtdec7eg,his__L,dgsn,12dgr180,gthrd,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,dad_2,zymst,colipap,pe181,epist,ps120,pgp140,acolipa,cdpdodecg,camp,tyr__L,cd2,met__L,enlipidA_LptA,gal,focytc6,mn2,cu2,fe2,protein,ps141,ser__L,pap,cdpdtdecg,gthox_protein,cit,pe1819Z1835Z9Z12Z,12dgr141,dsbard,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,Rtotalcoa,pail,ptrc,pe18111Z1829Z12Z,12dgr161,lys__L,o2,lipa_cold,pe18111Z1819Z,pg160,pgp120,thr__L,gdp,ni2,ile__L,2agpg180,stcoa,cdpdhdec9eg,hemozoin,pro__L,12dgr160,enlipa,pail18111Z160,orn,hghhlipan,glyc,cu,pe140,no3,so4,pgp181,odecoa,pe1829Z12Z1835Z9Z12Z,na1,colipa,2agpe161,pgp141,pcox,ferrich,cysi__L,co2,h,xolest2,gln__L,pheme,rib__D,met__D,pg141,hdcoa,12dgr120,fecost,ttdcea,glyald,ocdca,chitob,dag,asp__L,pgp161,for,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,cdpdag,2agpg140,ddca,glc__D,hb,chol,mg2,pe141,pg1819Z160,12dgr140,2agpg181,dcacoa,asn__L,xan,ca2,35cgmp,cdpdhdecg,pg181,cys__L,pg180,dsbaox,lanost,gsn,dca,hghhlipa,h2o,hdcea,cobalt2,Rtotal,mobd,eca4colipa,pa161,nh4,pgp180,amet,cdpdodec11eg,o2s,cdpdddecg,zn2,hxa,actn__R,octa,pail1819Z160,pe161,ac,2agpg120,2agpg161,hxcoa,glyb,xyl__D,2agpg141,ps180,o16a4colipa,pnto__R,no2,taur,gly,gua,pgp1819Z160,hdca,2agpg160,pg161,pe,ins,2ddecg3p,pe120,ficytc6,pmtcoa,ala__L,glu__L,2agpe120,lipa,ocdcea,sphmyln,pe1819Z1819Z,ps161,ddcacoa,ps160,pe160,pa141,2agpe141,trp__L,dolichol,pi,pa160,ade,pg120,adn,2agpe181,hxan,din,ttdca,phe__L,LptA,pgp160,pa120,pc,2agpe180,arg__L,occoa,clpn141,2agpe160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TannulataAnkara,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,manttr,pgp18111Z160,pg18111Z160,pa180,pe180,pcrd,val__L,glucan6,pg140,fe3,his__L,gthrd,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,fru,oaa,pe181,pgp140,gal,focytc6,mn2,cu2,fe2,protein,pap,inost,cit,pe1819Z1835Z9Z12Z,tungs,pe1801835Z9Z12Z,pa140,ptrc,fum,pe18111Z1829Z12Z,glucan4,lys__L,o2,lipa_cold,h2o2,cell6,pe18111Z1819Z,pg160,pgp120,cellb,thr__L,ni2,ile__L,pro__L,pail18111Z160,akg,hghhlipan,glyc,fe,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,cell4,colipa,mantr,pgp141,pcox,dsbgrd,ferrich,h,pheme,pg141,ttdcea,ocdca,pgp161,for,pe1801829Z12Z,pe1801819Z,dsbcrd,tchola,leu__L,ddca,glc__D,mg2,pe141,pg1819Z160,succ,fe3dcit,ca2,pg181,pg180,dca,hghhlipa,h2o,hdcea,ptd1ino,Rtotal,mobd,pa161,pgp180,amet,zn2,hxa,octa,pail1819Z160,pe161,ac,glyb,xyl__D,no2,pgp1819Z160,hdca,pg161,pe120,ficytc6,ala__L,lipa,ocdcea,pe1819Z1819Z,gthox,mal__L,cbl2,pe160,pa141,pi,pa160,pg120,dsbcox,ttdca,dsbgox,pgp160,pa120,arg__L,kdo2lipid4,clpn141,manb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pchabaudichabaudi,pe1801845Z9Z12Z15Z,man,2agpe140,pe1819Z1845Z9Z12Z15Z,butso3,tdecoa,gluside,ps140,urea,pgp18111Z160,protein_t,pg18111Z160,pa180,cro4,fe3hox,pcrd,pe180,12dgr181,val__L,pg140,fe3,tdcoa,cdpdtdec7eg,dgsn,his__L,12dgr180,gthrd,feoxam,chsterol,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,dad_2,zymst,pe181,epist,ps120,fecrm,pgp140,cdpdodecg,camp,tyr__L,isetac,cd2,met__L,pur,gal,focytc6,mn2,cu2,fe2,protein,ps141,ser__L,pap,cdpdtdecg,gthox_protein,cit,so3,pe1819Z1835Z9Z12Z,12dgr141,dsbard,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,Rtotalcoa,pail,ptrc,pe18111Z1829Z12Z,12dgr161,lys__L,ethso3,o2,lipa_cold,sulfac,pe18111Z1819Z,pg160,pgp120,crn,thr__L,ni2,ile__L,2agpg180,stcoa,cdpdhdec9eg,hemozoin,pro__L,12dgr160,pail18111Z160,orn,hghhlipan,glyc,arbtn_fe3,cu,pe140,no3,so4,pgp181,odecoa,pe1829Z12Z1835Z9Z12Z,na1,colipa,2agpe161,pgp141,pcox,cysi__L,co2,h,xolest2,gln__L,pheme,rib__D,pg141,hdcoa,12dgr120,fecost,ttdcea,glyald,ocdca,chitob,dag,asp__L,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,salchs4fe,cdpdag,2agpg140,ddca,glc__D,hb,chol,mg2,pe141,pg1819Z160,12dgr140,2agpg181,dcacoa,asn__L,xan,ca2,35cgmp,cdpdhdecg,pg181,cys__L,pg180,dsbaox,lanost,gsn,fe3dhbzs,dca,hghhlipa,h2o,hdcea,cobalt2,Rtotal,mobd,pa161,nh4,pgp180,amet,cdpdodec11eg,o2s,cdpdddecg,zn2,mso3,actn__R,hxa,salchs2fe,octa,pail1819Z160,pe161,ac,2agpg120,2agpg161,all__D,hxcoa,glyb,xyl__D,2agpg141,ps180,pnto__R,no2,taur,gua,gly,pgp1819Z160,hdca,2agpg160,pg161,pe,cpgn,ins,2ddecg3p,pe120,ficytc6,pmtcoa,ala__L,glu__L,2agpe120,lipa,ocdcea,sphmyln,pe1819Z1819Z,ps161,ddcacoa,ps160,pe160,pa141,2agpe141,trp__L,dolichol,feenter,pi,pa160,adn,pg120,ade,2agpe181,hxan,din,ttdca,phe__L,pgp160,pa120,pc,2agpe180,arg__L,occoa,2agpe160,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BsaltansLakeKonstanz,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,ps140,urea,pgp18111Z160,23cump,arsenb,pg18111Z160,cro4,fe3hox,nad,arbt,ctbt,pa180,val__L,salchs4,pg140,pe180,pq,fe3,chtbs,cl,gm2lipa,his__L,gthrd,feoxam,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,glycogen1500,pa181,gm1lipa,pe1819Z1829Z12Z,ergst,gmp,tsul,metox__R,fru,enlipidA,acgam,zymst,colipap,pe181,epist,pqh2,ps120,fecrm,lmn30,pgp140,acolipa,isetac,acmum,cd2,met__L,crn__D,g3pc,g3ps,gal,pur,enlipidA_LptA,cbi,mn2,cu2,ser__L,fe2,ps141,protein,inost,alaala,sbt__D,g3pe,cit,ibt,so3,pe1819Z1835Z9Z12Z,lcts,acmana,tungs,arab__L,pe1801835Z9Z12Z,lac__L,pa140,ptrc,pe18111Z1829Z12Z,lys__L,lipa_cold,pe18111Z1819Z,pg160,pgp120,crn,thr__L,gdp,ni2,ile__L,pro__L,enlipa,pail18111Z160,orn,hghhlipan,glyc,arbtn_fe3,cu,no3,pe140,so4,pgp181,hexc,LalaDgluMdap,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,cbl1,co2,h,gln__L,pheme,rib__D,met__D,pg141,gam,fecost,ttdcea,malt,ocdca,chitob,asp__L,pgp161,for,spmd,pe1801829Z12Z,mnl,pe1801819Z,ps181,adocbl,tchola,leu__L,salchs4fe,ddca,amp,galt,glc__D,chol,mg2,pe141,pg1819Z160,lmn2,fe3dcit,asn__L,amylose300,glyc2p,ca2,pta,pg181,cys__L,pg180,glyc3p,lanost,fe3dhbzs,dca,manglyc,hghhlipa,h2o,hdcea,3ump,cobalt2,starch1200,mobd,eca4colipa,pa161,nh4,pgp180,pc_SC,zn2,hxa,actn__R,salchs2fe,g1p,octa,pail1819Z160,pe161,ac,drib,all__D,ascb__L,but,xyl__D,glyb,prolb,ps180,ocdcya,o16a4colipa,no2,taur,gua,gly,pgp1819Z160,hdca,xylan4,pg161,cpgn,3mb,enter,pe120,ala__L,glu__L,lipa,ocdcea,ptd1ino_SC,malttr,pe1819Z1819Z,nmn,ps161,g3pg,ps160,pe160,pa141,feenter,pi,pa160,hco3,pg120,hxan,LalaDgluMdapDala,metox,ttdca,LptA,pgp160,pa120,g3pi,arg__L,clpn141,thm,pyr,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NparisiiERTm1,pe1801845Z9Z12Z15Z,pe1819Z1845Z9Z12Z15Z,urea,pgp18111Z160,arsenb,pg18111Z160,cro4,pa180,pe180,ctbt,val__L,pg140,fe3,his__L,gthrd,murein5p3p,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,zymst,pe181,epist,pgp140,cd2,g3pc,g3ps,glcglyc,mn2,cu2,fe2,protein,pap,inost,g3pe,cit,so3,pe1819Z1835Z9Z12Z,murein3px3p,tungs,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,lys__L,lipa_cold,pe18111Z1819Z,h2o2,pg160,chols,pgp120,crn,thr__L,ni2,ile__L,pail18111Z160,orn,hghhlipan,fe,pe140,so4,pgp181,ectoine,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,h,gln__L,pg141,fecost,ttdcea,ocdca,gbbtn,asp__L,pgp161,pe1801829Z12Z,spmd,pe1801819Z,leu__L,ddca,glc__D,chol,mg2,pe141,pg1819Z160,glyc2p,ca2,pg181,pg180,glyc3p,murein5px3p,lanost,dca,hghhlipa,h2o,hdcea,mobd,pa161,cgly,pgp180,amet,zn2,hxa,actn__R,murein3p3p,octa,pail1819Z160,pe161,glyb,prolb,pgp1819Z160,hdca,pg161,pe120,glu__L,lipa,ocdcea,pe1819Z1819Z,gthox,g3pg,trp__L,pe160,pa141,pi,pa160,pg120,ttdca,fol,pgp160,pa120,g3pi,arg__L,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GintestinalisAssemblageBGS_B,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,butso3,4h3npacald,ps140,pgp18111Z160,arsenb,pg18111Z160,cro4,pa180,pe180,arbt,ctbt,val__L,salchs4,pg140,fe3,chtbs,malthx,his__L,gthrd,maltpt,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,pe1819Z1829Z12Z,ergst,tsul,fru,enlipidA,acgam,zymst,colipap,pe181,epist,maltttr,ps120,pgp140,acolipa,isetac,acmum,cd2,met__L,crn__D,enlipidA_LptA,mn2,cu2,fe2,protein,ps141,pap,inost,alaala,sbt__D,cit,so3,pe1819Z1835Z9Z12Z,acmana,tungs,pe1801835Z9Z12Z,pa140,ptrc,pe18111Z1829Z12Z,lys__L,o2,h2o2,lipa_cold,pe18111Z1819Z,pg160,chols,pgp120,crn,thr__L,ni2,ile__L,pro__L,enlipa,pail18111Z160,orn,hghhlipan,no3,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,tre,ferrich,co2,h,gln__L,pheme,met__D,pg141,gam,fecost,ttdcea,malt,ocdca,chitob,pgp161,pe1801829Z12Z,spmd,pe1801819Z,mnl,ps181,tchola,leu__L,3ntym,ddca,galt,glc__D,14glucan,chol,mg2,pe141,pg1819Z160,fe3dcit,ca2,pg181,cys__L,pg180,lanost,dca,manglyc,hghhlipa,h2o,hdcea,cobalt2,ptd1ino,Rtotal,starch1200,mobd,eca4colipa,pa161,nh4,pgp180,zn2,hxa,actn__R,octa,pail1819Z160,pe161,ac,ascb__L,glyb,xyl__D,prolb,ps180,o16a4colipa,taur,pgp1819Z160,hdca,pullulan1200,pg161,enter,pe120,ala__L,lipa,ocdcea,malttr,pe1819Z1819Z,gthox,ps161,ps160,pe160,pa141,pi,ferxa,pa160,hco3,pg120,ttdca,LptA,pgp160,pa120,arg__L,sucr,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
no_ortho_PcynomolgiM,pe1801845Z9Z12Z15Z,man,pe1819Z1845Z9Z12Z15Z,ps140,urea,pgp18111Z160,pg18111Z160,pa180,pe180,pcrd,salchs4,pg140,fe3,his__L,gthrd,k,pe18111Z1835Z9Z12Z,pe18111Z1845Z9Z12Z15Z,pa181,metox__R,pe1819Z1829Z12Z,ergst,gmp,tsul,fru,enlipidA,zymst,colipap,pe181,epist,ps120,pgp140,acolipa,cd2,met__L,enlipidA_LptA,gal,focytc6,mn2,cu2,fe2,protein,ps141,inost,cit,pe1819Z1835Z9Z12Z,tungs,arab__L,pe1801835Z9Z12Z,pa140,lac__L,ptrc,pe18111Z1829Z12Z,o2,lipa_cold,pe18111Z1819Z,pg160,pgp120,crn,thr__L,gdp,ni2,hemozoin,pro__L,enlipa,pail18111Z160,orn,hghhlipan,glyc,cu,pe140,so4,pgp181,pe1829Z12Z1835Z9Z12Z,na1,colipa,pgp141,pcox,co2,h,gln__L,pheme,rib__D,met__D,pg141,fecost,ttdcea,glyald,ocdca,chitob,pgp161,for,spmd,pe1801829Z12Z,pe1801819Z,ps181,tchola,leu__L,ddca,glc__D,chol,mg2,pe141,pg1819Z160,ca2,pg181,cys__L,pg180,lanost,fe3dhbzs,dca,hghhlipa,h2o,hdcea,cobalt2,ptd1ino,mobd,eca4colipa,pa161,pgp180,zn2,hxa,actn__R,octa,pail1819Z160,pe161,drib,ac,all__D,glyb,xyl__D,ps180,o16a4colipa,no2,taur,pgp1819Z160,hdca,pg161,enter,pe120,ficytc6,lipa,ocdcea,pe1819Z1819Z,ps161,ps160,pe160,pa141,feenter,pi,pa160,pg120,metox,ttdca,LptA,pgp160,pa120,arg__L,kdo2lipid4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
