,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295
EhistolyticaHM1IMSS-B,pe1829Z12Z1835Z9Z12Z,btoh,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,maltttr,pa120,glu__L,gam,actn__R,epist,mnl,ag,4hbz,gthrd,pail1819Z160,cu,lanost,fe3,lipa,leu__L,n2,icit,ptrc,fru,ocdca,pg181,enlipa,cit,succ,mal__D,pgp120,metox__R,g3pi,ddca,salcn,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,tyr__L,pa180,metsox_S__L,glc__D,nad,glyc,dhap,csn,tsul,g1p,acgam6p,fe2,lcts,pac,h,no2,4abut,pg140,drib,pa161,salchs2fe,spmd,prolb,for,salchs4,pe180,LptA,gua,progly,bzal,hxa,g6p,pe181,pe160,pi,cys__L,lipa_cold,pe1819Z1845Z9Z12Z15Z,cell4,pe18111Z1845Z9Z12Z15Z,2pg,Rtotal,ctbt,pheme,inost,cl,rib__D,pgp180,pg1819Z160,mn2,nh4,alaala,ptd1ino,metox,val__L,sbt__D,3mb,taur,acgam1p,lys__L,pser__L,ascb__L,arg__L,pa141,tre,fecost,mantr,crn,s7p,pgp1819Z160,pg161,ergst,manttr,cgly,manb,acgam,pe1801835Z9Z12Z,h2o,f6p,pe1801845Z9Z12Z15Z,acmum,salchs4fe,mg2,sucr,met__L,pe161,pe120,pgp160,ile__L,dca,so3,pgp161,ca2,pg141,met__D,pe140,but,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,fum,pgp140,gln__L,pe1819Z1829Z12Z,arbt,pgp18111Z160,cd2,so4,pyr,colipa,ocdcea,arsenb,pta,nmn,eca4colipa,pg18111Z160,galt,crn__D,chtbs,glcur,mobd,na1,meoh,cell6,hxan,ttdca,colipap,ibt,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,cellb,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,acmana,amp,bz,h2,pe18111Z1819Z,pe141,etoh,chitob,pa181,co2,no3,pgp141,pg120,glyb,glyc3p,xyl__D,gal,cobalt2,ppa,pgp181,man,tchola,enlipidA_LptA,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EmitisHoughton,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,epist,pail1819Z160,gthrd,lanost,cu,26dmani,fe3,lipa,leu__L,ptrc,fru,ocdca,pg181,pgp120,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,tsul,fe2,pa161,pg140,h,spmd,prolb,salchs4,pe180,hco3,hxa,pe181,pe160,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ctbt,pgp180,pg1819Z160,mn2,hghhlipan,butso3,val__L,ps140,ps120,taur,degly,ps180,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,pe120,pe161,pgp160,ile__L,dca,so3,pe140,ca2,pg141,pgp161,pe1801829Z12Z,pg160,pa140,his__L,enter,ser__L,pgp140,gln__L,pe1819Z1829Z12Z,ala__L,pgp18111Z160,cd2,so4,tungs,egly,colipa,lido,ocdcea,isetac,arsenb,pg18111Z160,crn__D,cro4,mobd,na1,ttdca,ps161,octa,amet,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,pg180,ni2,pe18111Z1819Z,cbl2,pe141,pa181,meglyxyl,no3,gly,pgp141,pg120,glyb,xyl__D,gal,cobalt2,pgp181,tchola,trp__L,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PvivaxSal1,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,2agpe140,gmp,ps141,chsterol,asn__L,pa120,epist,glu__L,o2,pcox,pail1819Z160,gthrd,lanost,cu,dag,12dgr141,LalaDgluMdapDala,fe3,lipa,2agpe181,leu__L,ptrc,hemozoin,fru,dsbard,asp__L,cdpdhdec9eg,ocdca,pg181,enlipa,cit,2ddecg3p,adn,chol,tdcoa,pgp120,cdpdodec11eg,2agpe120,2agpg120,ddca,ps181,ddcacoa,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,tyr__L,gluside,glc__D,glyc,protein_t,tsul,2agpg181,fe2,pa161,no2,h,pg140,12dgr181,drib,cdpdddecg,pe,spmd,glyald,for,pmtcoa,salchs4,LptA,pe180,gua,hxa,pe181,pe160,pi,cys__L,2agpe160,lipa_cold,ps160,o2s,pap,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,pe18111Z1845Z9Z12Z15Z,Rtotal,pail,pheme,12dgr120,rib__D,2agpg180,pgp180,dolichol,pg1819Z160,mn2,hghhlipan,nh4,cdpdag,dsbaox,val__L,ade,ps140,2agpg140,3mb,taur,ps120,lys__L,ps180,12dgr161,hb,arg__L,pa141,fecost,cu2,pgp1819Z160,thr__L,pcrd,pg161,ergst,2agpe180,cdpdodecg,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,cdpdtdec7eg,2agpe141,mg2,met__L,focytc6,hxcoa,occoa,pe161,pe120,pgp160,12dgr160,ile__L,dca,so3,pgp161,ca2,pe140,met__D,pg141,pc,but,ins,enlipidA,pe1801829Z12Z,sphmyln,12dgr140,pg160,pa140,his__L,tdecoa,enter,arab__L,pgp140,ser__L,gln__L,pe1819Z1829Z12Z,xolest2,ficytc6,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,hdcoa,ocdcea,camp,pta,dcacoa,eca4colipa,pg18111Z160,phe__L,gthox_protein,cro4,xan,2agpg161,mobd,2agpg141,2agpe161,na1,2agpg160,dgsn,hxan,ttdca,colipap,ps161,ibt,Rtotalcoa,octa,amet,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,odecoa,cysi__L,k,pg180,o16a4colipa,ni2,gsn,pe18111Z1819Z,cdpdtdecg,12dgr180,pe141,dad_2,chitob,pa181,co2,gly,no3,pgp141,pg120,cdpdhdecg,din,35cgmp,glyb,xyl__D,gal,cobalt2,pnto__R,pgp181,man,tchola,enlipidA_LptA,stcoa,orn,hdca,pail18111Z160,trp__L,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgondiiVEG,pe1829Z12Z1835Z9Z12Z,murein3px3p,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,ps141,maltttr,chsterol,pa120,glu__L,epist,malthx,actn__R,g3pe,pail1819Z160,gthrd,14glucan,cu,lanost,gal__L,26dmani,etha,fe3,lipa,leu__L,ptrc,fru,asp__L,maltpt,ocdca,pg181,enlipa,cit,chol,succ,mal__D,pgp120,g3pi,ddca,ps181,pe18111Z1835Z9Z12Z,zn2,ac,pro__L,tyr__L,hghhlipa,pa180,glc__D,glyc,tsul,g1p,fe2,pa161,no2,h,pg140,lipoate,4abut,drib,g3ps,spmd,for,glyc2p,salchs4,LptA,pe180,citr__L,hco3,sprm,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,pheme,inost,cl,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,murein3p3p,butso3,val__L,ps140,ps120,taur,degly,ps180,arg__L,pa141,fecost,murein5px3p,crn,cu2,pgp1819Z160,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,lac__L,mg2,met__L,pe161,pgp160,pe120,ile__L,dca,so3,pe140,ca2,pgp161,met__D,pg141,crm,enlipidA,pe1801829Z12Z,sphmyln,pg160,pa140,his__L,enter,ser__L,pgp140,fum,gln__L,pe1819Z1829Z12Z,murein5p3p,ala__L,pgp18111Z160,so4,pyr,tungs,egly,colipa,g3pg,lido,ocdcea,isetac,eca4colipa,pg18111Z160,cro4,mobd,na1,ttdca,colipap,ps161,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,pg180,pe18111Z1819Z,pe141,chitob,meglyxyl,pa181,no3,pgp141,pg120,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pnto__R,pgp181,man,tchola,enlipidA_LptA,trp__L,hdca,orn,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LpanamensisMHOMCOL81L13,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pqh2,pa120,glu__L,gam,actn__R,epist,o2,mnl,thm,ala_L_gln__L,g3pe,gly_asp__L,pail1819Z160,gthrd,lanost,cu,pq,LalaDgluMdapDala,fe3,lipa,leu__L,ptrc,fru,asp__L,ocdca,pg181,enlipa,chol,pgp120,metox__R,g3pi,ddca,ps181,sulfac,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,tyr__L,met_L_ala__L,ala_L_leu__L,hghhlipa,pa180,glc__D,glyc,tsul,g1p,fe2,lcts,pa161,h,xylan4,pg140,drib,gly_asn__L,g3ps,spmd,prolb,ethso3,glyald,glyc2p,salchs4,LptA,pe180,hco3,hxa,all__D,pe181,pe160,pi,cys__L,ala_L_asp__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,pe18111Z1845Z9Z12Z15Z,fecrm,ctbt,pheme,inost,ferrich,rib__D,pgp180,gly_glu__L,pg1819Z160,mn2,hghhlipan,nh4,alaala,gm1lipa,metox,butso3,sbt__D,ps140,3mb,taur,ps120,lys__L,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,pgp1819Z160,pg161,ergst,hexc,cgly,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,mg2,sucr,met__L,glucan4,gly_pro__L,pgp160,pe161,pe120,ile__L,dca,pe140,pgp161,ca2,pg141,met__D,but,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,L_alagly,his__L,enter,pgp140,gln__L,pe1819Z1829Z12Z,arbt,pgp18111Z160,cd2,so4,mso3,arbtn_fe3,g3pg,colipa,ocdcea,isetac,arsenb,pta,eca4colipa,pg18111Z160,ala_L_Thr__L,galt,crn__D,chtbs,mobd,na1,cpgn,chols,ttdca,colipap,ps161,ibt,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,ala_L_his__L,pe18111Z1819Z,pg180,pe141,fe3hox,chitob,gly_met__L,pa181,co2,pentso3,no3,pgp141,gm2lipa,pg120,glucan6,glyb,glyc3p,xyl__D,gal,cobalt2,pgp181,man,tchola,gly_gln__L,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,ala_L_glu__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BayalaiB08-376,urea,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,asn__L,pe1819Z1835Z9Z12Z,pa160,gmp,maltttr,ps141,pqh2,pa120,glu__L,gam,malthx,actn__R,thm,mnl,epist,gbbtn,pail1819Z160,gthrd,14glucan,cu,lanost,26dmani,pq,LalaDgluMdapDala,fe3,lipa,leu__L,ptrc,fru,asp__L,maltpt,ocdca,pg181,enlipa,chol,pgp120,ddca,ps181,sulfac,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,tsul,fe2,lcts,xyl3,h,xylan4,pg140,pa161,drib,spmd,Lcyst,prolb,ethso3,glyald,salchs4,pe180,LptA,hco3,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,LalaDgluMdap,clpn141,pe18111Z1845Z9Z12Z15Z,fecrm,ctbt,pheme,inost,cl,ferrich,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,nh4,gm1lipa,butso3,val__L,sbt__D,ps140,ps120,taur,degly,lys__L,ps180,ascb__L,arg__L,pa141,tre,fecost,crn,cu2,thr__L,pgp1819Z160,pg161,ergst,hexc,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,mg2,sucr,met__L,glucan4,pe161,pe120,pgp160,ile__L,dca,pe140,pg141,ca2,pgp161,met__D,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,pgp140,gln__L,pe1819Z1829Z12Z,arbt,ala__L,pgp18111Z160,cd2,so4,mso3,tungs,egly,arbtn_fe3,colipa,lido,ocdcea,isetac,arsenb,eca4colipa,pg18111Z160,galt,crn__D,chtbs,mobd,xylb,na1,cpgn,chols,ttdca,colipap,ps161,octa,feoxam,pe1819Z1819Z,ttdcea,zymst,protein,kdo2lipid4,hdcea,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,glcglyc,pg180,pe141,fe3hox,ectoine,meglyxyl,chitob,pa181,no3,pgp141,gm2lipa,pg120,glucan6,malthp,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EhistolyticaHM1IMSS,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,glu__L,gam,actn__R,epist,mnl,pail1819Z160,gthrd,lanost,fe3,lipa,leu__L,ptrc,fru,ocdca,pg181,enlipa,cit,fe3dhbzs,succ,mal__D,pgp120,metox__R,g3pi,ddca,ps181,salcn,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,metsox_S__L,glc__D,nad,csn,dhap,tsul,g1p,acgam6p,fe2,lcts,no2,h,pa161,4abut,pg140,feenter,salchs2fe,spmd,prolb,for,salchs4,LptA,pe180,g6p,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,cell4,pe18111Z1845Z9Z12Z15Z,2pg,ctbt,pheme,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,ptd1ino,metox,sbt__D,ps140,3mb,ps120,acgam1p,lys__L,ps180,pser__L,ascb__L,arg__L,pa141,tre,fecost,mantr,crn,s7p,pgp1819Z160,pg161,ergst,manttr,manb,acgam,pe1801835Z9Z12Z,h2o,f6p,pe1801845Z9Z12Z15Z,acmum,salchs4fe,mg2,sucr,met__L,pgp160,pe161,pe120,dca,pe140,pgp161,ca2,pg141,met__D,but,dextrin,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,enter,arab__L,fum,pgp140,gln__L,pe1819Z1829Z12Z,arbt,pgp18111Z160,cd2,so4,tungs,colipa,ocdcea,arsenb,pta,nmn,eca4colipa,pg18111Z160,galt,crn__D,chtbs,mobd,na1,cell6,ttdca,colipap,ps161,ibt,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,cellb,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,acmana,amp,pe18111Z1819Z,pe141,chitob,pa181,co2,pgp141,pg120,glyb,glyc3p,xyl__D,gal,cobalt2,starch,pgp181,man,tchola,enlipidA_LptA,trp__L,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CfelisWinnie,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,actn__R,pail1819Z160,gthrd,cu,fe3,lipa,leu__L,fru,ocdca,pg181,enlipa,cit,succ,pgp120,ddca,ps181,zn2,ac,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,glyc,fe2,pa161,pg140,h,for,LptA,pe180,mal__L,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,clpn141,pe18111Z1845Z9Z12Z15Z,ferrich,pheme,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,val__L,ps140,ps120,ps180,pa141,tre,akg,thr__L,pgp1819Z160,pg161,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,met__L,pe120,pe161,pgp160,ile__L,dca,pg141,pe140,ca2,pgp161,met__D,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,fum,pgp140,pe1819Z1829Z12Z,ala__L,pgp18111Z160,colipa,ocdcea,eca4colipa,pg18111Z160,na1,ttdca,colipap,ps161,octa,amet,pe1819Z1819Z,ttdcea,gthox,protein,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,pe18111Z1819Z,pe141,chitob,pa181,pgp141,pg120,h2o2,malthp,xyl__D,gal,pgp181,man,tchola,enlipidA_LptA,orn,hdca,pail18111Z160,oaa,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TvaginalisG3,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,gmp,maltttr,ala__D,ps141,pa120,pqh2,glu__L,gam,malthx,actn__R,thm,mnl,arsni2,murein5px4px4p,g3pe,pail1819Z160,gthrd,14glucan,pq,fe3,lipa,leu__L,ptrc,fru,maltpt,ocdca,pg181,enlipa,cit,uaagmda,chol,succ,aso3,pgp120,metox__R,g3pi,ddca,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,pgp161,tsul,g1p,fe2,lcts,xyl3,h,xylan4,pg140,btn,drib,pa161,g3ps,spmd,prolb,glyc2p,salchs4,LptA,pe180,gua,hco3,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ctbt,pheme,inost,cl,ferrich,rib__D,pgp180,murein5px4p,pg1819Z160,mn2,hghhlipan,alaala,metox,butso3,ade,val__L,sbt__D,ps140,3mb,taur,ps120,lys__L,ps180,ascb__L,arg__L,pa141,tre,murein5px3p,crn,cu2,thr__L,pgp1819Z160,galur,pg161,acgam,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,acmum,mg2,sucr,met__L,pe161,pe120,pgp160,ile__L,dca,so3,murein5p5p,ca2,udcpdp,met__D,pur,pe140,but,manglyc,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,melib,enter,arab__L,ser__L,fum,gln__L,pe1819Z1829Z12Z,pgp140,arbt,ala__L,pgp18111Z160,cd2,so4,tungs,colipa,murein5p5p5p,g3pg,ocdcea,isetac,arsenb,pta,arab__D,eca4colipa,pg18111Z160,galt,crn__D,chtbs,cro4,glcur,mobd,xylb,na1,hxan,ttdca,colipap,ps161,ibt,octa,pe1819Z1819Z,lmn2,ttdcea,lmn30,g3pc,protein,kdo2lipid4,hdcea,coa,k,fe3dcit,malt,o16a4colipa,ni2,acmana,pe18111Z1819Z,pg180,pe141,chitob,pa181,co2,pg141,no3,gly,pgp141,pg120,glyb,glyc3p,malttr,xyl__D,gal,cobalt2,pgp181,man,enlipidA_LptA,orn,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BbovisT2Bo,pe1829Z12Z1835Z9Z12Z,pe1801819Z,pe1819Z1835Z9Z12Z,pa160,ps141,pa120,o2,pcox,pail1819Z160,gthrd,cu,fe3,lipa,leu__L,ocdca,pg181,cit,pgp120,ddca,ps181,zn2,ac,pe18111Z1835Z9Z12Z,pa180,hghhlipa,glc__D,fe2,pa161,no2,h,pg140,for,salchs4,pe180,hco3,mal__L,hxa,all__D,pe181,pe160,pi,cys__L,lipa_cold,ps160,pap,pe1819Z1845Z9Z12Z15Z,cell4,pe18111Z1845Z9Z12Z15Z,fecrm,ferrich,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,butso3,ps140,ps120,taur,ps180,arg__L,pa141,mantr,akg,cu2,pgp1819Z160,pcrd,pg161,manttr,manb,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,focytc6,pe161,pe120,pgp160,dca,pe140,pgp161,ca2,pg141,pe1801829Z12Z,pg160,pa140,his__L,enter,pgp140,pe1819Z1829Z12Z,ficytc6,pgp18111Z160,so4,arbtn_fe3,colipa,ocdcea,isetac,pg18111Z160,na1,cell6,cpgn,ttdca,ps161,octa,feoxam,amet,pe1819Z1819Z,ttdcea,gthox,protein,cellb,kdo2lipid4,hdcea,k,pg180,ni2,pe18111Z1819Z,pe141,fe3hox,chitob,pa181,pgp141,pg120,h2o2,xyl__D,gal,pgp181,tchola,orn,hdca,pail18111Z160,oaa,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TgondiiRH,pdima,chsterol,lipoate,h,4abut,glu__L,na1,spmd,lac__L,gal__L,sprm,citr__L,amet,hxcoa,etha,hxa,leu__L,protein,ile__L,ptrc,slfcys,fru,asp__L,crm,cit,sphmyln,chol,succ,mal__D,his__L,ser__L,fum,gln__L,ptd1ino,ala__L,pyr,ac,val__L,pnto__R,man,glc__D,trp__L,orn,arg__L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EacervulinaHoughton,gdp,pe1829Z12Z1835Z9Z12Z,pe1801819Z,acolipa,pe1819Z1835Z9Z12Z,pa160,gmp,ps141,pa120,epist,actn__R,thm,g3pe,pail1819Z160,gthrd,lanost,cu,26dmani,fe3,lipa,leu__L,ptrc,ocdca,pg181,enlipa,cit,chol,pgp120,buts,mops,g3pi,ddca,hexs,ps181,zn2,ac,pro__L,pe18111Z1835Z9Z12Z,pa180,hghhlipa,eths,glc__D,tsul,fe2,pa161,pg140,h,drib,g3ps,spmd,Lcyst,prolb,for,glyc2p,LptA,pe180,hco3,hxa,pe181,pe160,pi,cys__L,lipa_cold,ps160,pe1819Z1845Z9Z12Z15Z,pe18111Z1845Z9Z12Z15Z,ctbt,pheme,inost,rib__D,pgp180,pg1819Z160,mn2,hghhlipan,val__L,ps140,3mb,taur,ps120,degly,ps180,pa141,fecost,crn,cu2,thr__L,pgp1819Z160,galur,pg161,ergst,pe1801835Z9Z12Z,h2o,pe1801845Z9Z12Z15Z,mg2,sucr,met__L,pe161,pe120,pgp160,ile__L,dca,pgp161,pe140,ca2,pg141,met__D,but,enlipidA,pe1801829Z12Z,pg160,pa140,his__L,arab__L,ser__L,pgp140,gln__L,pe1819Z1829Z12Z,ala__L,pgp18111Z160,cd2,so4,mso3,lido,egly,colipa,g3pg,ocdcea,arsenb,pta,eca4colipa,pg18111Z160,crn__D,glcur,mobd,na1,chols,ttdca,colipap,ps161,ibt,istnt,octa,pe1819Z1819Z,ttdcea,zymst,g3pc,protein,kdo2lipid4,hdcea,k,malt,pg180,o16a4colipa,ni2,pe18111Z1819Z,glcglyc,sula,cbl2,pe141,chitob,meglyxyl,pa181,no3,gly,pgp141,pg120,glyb,glyc3p,xyl__D,gal,cobalt2,pgp181,tchola,enlipidA_LptA,hdca,pail18111Z160,pe18111Z1829Z12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
