,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
ACOAR5mc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
FACOAL140t2ppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
PLDPC_STC_OLE_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ASPte,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
EX_istnt_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
UDPACGLP,nonlethal,nonlethal,nonlethal,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
LANOSTAT_SC,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
HACD4,nonlethal,nonlethal,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
BCAROHX,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
COBALTt5,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ARSENBabc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
CBPSac,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
HMR_2332,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
GCATENEC,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
LYSTYRILEr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
THEXDDm,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
SK_trnathr_c,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
FACOAE1819Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
OMPDC,nonlethal,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PGPS18111Z160,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CH2ACH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
GTHPi,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
RNTR1c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_fe3hox_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
GLYBabc,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
SDOOR_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DGTSDS1829Z12Z1835Z9Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_cytd_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
NTD1,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
ACGK,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FAS120_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
DAGAH_STC_STC_c,not in model,not in model,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
GLYOX_1,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
OPMEACPR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_pser__L_e,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
DGTUP,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
DAGPYP_SC,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
NDPK4,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_gdp_e,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
ACOADAGAT16018111Z18111Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
CHOLD2,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
PINA1tm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
DHORD5,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
DGTSDS18111Z1829Z12Z,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EAR161y,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_pa141_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
HISTD,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
OPMEACPS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PDS1c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
C4STMO2c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
ACTNabc1,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
FALDH2,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
EX_hghhlipan_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
GLPASE2a,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
CADMO,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
EX_tag_enhs,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
CYOO2ppc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
HIBDkt,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FAS240_L,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
EAR160x_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
ACOADAGAT16018111Z1819Z,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
FTHFCL,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
DOLDPP_pf,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,not in model,,not in model
TYRTRS,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
acoa_prod1,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
CHACH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
FADRx,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DHDPRy,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
ATGDmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
NITR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
CHOLtu,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
CYSATmc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
LIPACabcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
DHQS,nonlethal,nonlethal,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
LIPOti,not in model,nonlethal,nonlethal,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
LPLIPAL1A180,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
MPMTc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
RH2CD,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,nonlethal
MGDGD4DS1829Z12Z1634Z7Z10Zc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
PLDPC_EPA_ALNA_c,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
DHFR2i,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
3HAD80,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,not in model
ADK1m,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
1AGPEAT1801845Z9Z12Z15Z,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
STARCH300DEGRBc,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ITKK,not in model,not in model,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
HBZOPT6,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
pe_prod4,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
THRS,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
NNAMrm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PINOS,not in model,not in model,not in model,nonlethal,nonlethal,,,nonlethal,,not in model,,not in model,,not in model
IDPmc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,nonlethal
LYSVALPHEt,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
TMDK1,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
OPTCCL,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
EX_ile__L_e,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
HACD1_1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
ARSO4SH,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
G3PIt,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
OCTNLL,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
ATDGDm,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,not in model
EX_serphelys_e,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
HBCO_nadp,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
PG161abcppc,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,nonlethal,,not in model,,nonlethal,,nonlethal
CHTBSptsppc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
ADEt2,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
EX_glyc2p_e,nonlethal,nonlethal,not in model,nonlethal,not in model,,,not in model,,not in model,,nonlethal,,not in model
CYSTS_1c,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,not in model
ECH_3hivcoa,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
FLVR,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
FACOAL120t2pp_ap,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
PLDAGAT1601819Z1819Z1,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,not in model
OPHHX,nonlethal,nonlethal,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
HADPCOADH3,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
Htmt,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
TYRt,not in model,not in model,nonlethal,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
ADOCBLPPc,not in model,not in model,not in model,not in model,not in model,,,nonlethal,,not in model,,not in model,,not in model
LPLIPAL2ATG140,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
NTP3,not in model,not in model,nonlethal,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
SK_apoACP_c,not in model,not in model,not in model,nonlethal,nonlethal,,,not in model,,not in model,,not in model,,not in model
ALALYSTHRr,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
PETHTMT_c,not in model,not in model,not in model,nonlethal,not in model,,,not in model,,not in model,,not in model,,not in model
XYL3abc,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
HACD2i,not in model,not in model,not in model,not in model,nonlethal,,,not in model,,not in model,,nonlethal,,nonlethal
DHORD4i,not in model,not in model,not in model,not in model,not in model,,,not in model,,not in model,,not in model,,not in model
ALATA_L,nonlethal,nonlethal,not in model,not in model,not in model,,,nonlethal,,not in model,,nonlethal,,nonlethal
CPPPGO2,nonlethal,nonlethal,not in model,not in model,not in model,,,not in model,,not in model,,nonlethal,,nonlethal
