,T. gondii ARI,T. gondii FOU,T. gondii GAB2-2007-GAL-DOM2,T. gondii GT1,T. gondii MAS,T. gondii ME49,T. gondii p89,T. gondii RUB,T. gondii TgCatPRC2,T. gondii VAND,T. gondii VEG
DAGAH18111Z1819Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ALASm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PACCOAL3,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
GRTT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACCOAtm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GCCa,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SUCD3_u6m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FACOAL1832,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PTRCOX1,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
FASm2201,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CRO4abcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ARABR,nonlethal,nonlethal,nonlethal,,not in model,,,,nonlethal,nonlethal,
GLYBabc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOAD1f,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FUM,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
RNDR3b,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FASC221ACP,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
P5CRm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PERD,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ARBTNabcppc,nonlethal,not in model,nonlethal,,not in model,,,,nonlethal,not in model,
BTNCc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pe18111Z1835Z9Z12Z_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TAGAH16018111Z1845Z9Z12Z15Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DM_ile__L_c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
COLIPAabcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EAR120_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FACOAL170_ISO,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pa160_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
G3PAT161,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACACT2m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FAS160,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DNTPPA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_crn_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OAR80,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MI1PS,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
PROAKGOX1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ORNTA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SUCD1m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CYS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PG141abcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLCS1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOADAGAT1819Z18111Z180,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CEPTC_cho,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
PGP140abcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOAD1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PMANM,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
STACHGALACT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_phephethr_e,nonlethal,not in model,not in model,,nonlethal,,,,nonlethal,nonlethal,
AACPS4_1c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
r0398,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
CPPPGO_1c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PGSA_SA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PRPPS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SALCHS4abcppc,not in model,nonlethal,nonlethal,,nonlethal,,,,not in model,nonlethal,
AMMQT8_2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
G12MT3,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLYC3Pabc,nonlethal,nonlethal,not in model,,nonlethal,,,,nonlethal,nonlethal,
PHEPHETHRr,nonlethal,not in model,not in model,,nonlethal,,,,nonlethal,nonlethal,
2AGPEAT181,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GRXR,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NDPK5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
URIK1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGGH1839Z12Z15Z1637Z10Z13Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLCNACPT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MI1345PKnc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
COA1819ZD9DS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OAS120,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MMSDHir,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ENLIPIDAt1exc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PREPTHS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AP4AH,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CLt_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PLPSA218111Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MCPST,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OACOAR,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ANS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
LYSTRS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ALDD4,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GRGTc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,not in model,
AMPMS,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
HEMEASm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EAR100_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
HOLYSK,not in model,not in model,not in model,,not in model,,,,nonlethal,not in model,
RNTR4,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ADK1m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3HAD121_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MTHFCm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_na1_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PREPTHS2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_tsul_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
UNK3,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TAGAH1819Z18111Z18111Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NADH2_u6m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OXCOAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
14GLUCANabcppc,nonlethal,nonlethal,not in model,,nonlethal,,,,nonlethal,nonlethal,
NO3abcppc,nonlethal,not in model,not in model,,not in model,,,,nonlethal,nonlethal,
URIK2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ICL,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DUTPDP,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FBA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_meglyxyl_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FBA4,not in model,nonlethal,not in model,,not in model,,,,not in model,not in model,
DASYN184_6_9_12_15,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
A2GALT3c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,not in model,
PGLYCtmnhs,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
3HAD140,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACS2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OAS180,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GMHEPAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MTHFD2i,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SELMETAT,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
PAN4PP,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
EAR120x,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACACT8r,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DM_lys__L_c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ECOAH5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KAS2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
G3PD2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_chitob_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TAGAH18111Z18111Z1835Z9Z12Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
dgl_prod5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
O16A4COLIPAabctexc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FA100ACPHi,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pnto__R_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOADAGAT16018111Z18111Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
HMR_0582nhs,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
FACOAL120t2ppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_mobd_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
r0853,not in model,not in model,not in model,,not in model,,,,not in model,nonlethal,
ACOADAGAT16018111Z180,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NMNP,not in model,not in model,not in model,,not in model,,,,nonlethal,not in model,
PLCD,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
3OAS140_1c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AACPS5_1c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MTHFCm_1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DHPS2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OAR40_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_cpgn_e,nonlethal,not in model,nonlethal,,not in model,,,,nonlethal,not in model,
SULR_2,not in model,nonlethal,nonlethal,,nonlethal,,,,not in model,not in model,
G3PD5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pe1829Z12Z1835Z9Z12Z_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
UPPDC2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DASYN182_9_12,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ATPPHm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ILETA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PSERDm_SC,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PSP_L,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FAOXC80,nonlethal,not in model,not in model,,not in model,,,,not in model,not in model,
EAR121y,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EHGLAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
D_LACDHm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
S2FE2SS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
A2GALT6c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,not in model,
BC10_new,not in model,nonlethal,not in model,,nonlethal,,,,not in model,not in model,
MGDGW6DS1829Z12Z1637Z10Z13Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLCt2_2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CD2t4,not in model,not in model,not in model,,not in model,,,,not in model,nonlethal,
AMALT2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
URIK3,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PHEMEABCte,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SPHMYLNt,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
LPD5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PNTEH,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TSR,not in model,not in model,nonlethal,,not in model,,,,not in model,nonlethal,
HACD5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOAD9m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_o16a4colipa_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_thrthrarg_e,nonlethal,not in model,not in model,,nonlethal,,,,nonlethal,nonlethal,
I2FE2ST,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ENO,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GCC2cm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
RHODOPSINIc,nonlethal,not in model,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PYK5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACPPAT181,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DNDPt43m,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
MACCOAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AACPS2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DM_met__L_c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
XPPT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pgp160_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GTHS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGW3DS1839Z12Z15Z1627Z10Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PDHbr,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AGPAT141,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GF6PTA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DHNANT,not in model,not in model,not in model,,not in model,,,,not in model,not in model,
GLUTCOADHc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NDPK8m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KATpc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_g3ps_e,nonlethal,nonlethal,not in model,,nonlethal,,,,nonlethal,nonlethal,
PHEPHETHRt,nonlethal,not in model,not in model,,nonlethal,,,,nonlethal,nonlethal,
MOBDabc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EAR100x,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ENOm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_feenter_e,not in model,nonlethal,not in model,,not in model,,,,not in model,not in model,
MOHMT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ALDD32,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TPTPt_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGW3DS1839Z12Z15Z1637Z10Z13Z1c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KAT180_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ARGSS,nonlethal,not in model,not in model,,nonlethal,,,,nonlethal,nonlethal,
HBZNPT,not in model,nonlethal,not in model,,not in model,,,,not in model,not in model,
MLTG1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GMT1,nonlethal,not in model,nonlethal,,nonlethal,,,,nonlethal,not in model,
G3PD4,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FA160ACPH_m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DHFR2i,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FAO2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
UDPACGLP,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pe160_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_lipoate_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
HIBDkt,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NOS1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TRPTA,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PCLAD,not in model,not in model,not in model,,not in model,,,,nonlethal,not in model,
FACOAL180,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FLNDPR2r,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
CITt4_4,not in model,not in model,nonlethal,,not in model,,,,not in model,not in model,
GLU5K,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ARGARGt,not in model,nonlethal,nonlethal,,not in model,,,,not in model,not in model,
OHPBAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_fum_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_maltttr_e,nonlethal,nonlethal,not in model,,nonlethal,,,,nonlethal,nonlethal,
CRNCAR,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_pe120_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLNSP2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SSALx,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGTPtm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PGP120abcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GLYGS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ISETACabcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DHPR2,not in model,not in model,not in model,,nonlethal,,,,not in model,not in model,
HEX1,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AATA,not in model,not in model,not in model,,not in model,,,,nonlethal,not in model,
LEUTAm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACOADAGAT1801819Z160,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
G6PADH,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
NTD3,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TAGAH18111Z1819Z160,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
COabc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ORNt3m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
HCO3_h_thi,nonlethal,not in model,not in model,,not in model,,,,not in model,not in model,
EX_lipa_cold_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PGSA181,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ECOAH7m,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AFAT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KAS12,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GMT2,nonlethal,not in model,nonlethal,,nonlethal,,,,nonlethal,not in model,
KAS10,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGW6DS1819Z1627Z10Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_fe3dcit_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACSm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ORPT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGW3DS1829Z12Z1637Z10Z13Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AACP1819ZSc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KAS6,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DHCRD2,not in model,not in model,not in model,,not in model,,,,nonlethal,not in model,
HISTRS,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
S2FE2SR,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ALDD17,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GAT2_SC,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
TPI,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGGH1839Z12Z15Z1634Z7Z10Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PLPSA21819Z1819Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
KAS15,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DM_trp__L_c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PE180abcppc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MN6PP,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DM_tyr__L_c,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PLPSA21819Z1829Z12Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_g1p_e,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
GALIGH,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
D_LACDm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DRIBabc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
FECOSTAT_SC,nonlethal,nonlethal,nonlethal,,not in model,,,,nonlethal,nonlethal,
MECDPDH5,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
PDE2,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
AMITP,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
Cuabc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
MOD_4mop,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
SADT,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
OMCDCm,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
ACPPAT160,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
3OAR120,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
r2425,not in model,nonlethal,not in model,,not in model,,,,not in model,not in model,
FAS120,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
EX_argarg_e,not in model,nonlethal,nonlethal,,not in model,,,,not in model,not in model,
DAGAH1819Z18111Z,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
DGDGW6DS1829Z12Z1634Z7Z10Zc,nonlethal,nonlethal,nonlethal,,nonlethal,,,,nonlethal,nonlethal,
