,T. gondii ARI,T. gondii FOU,T. gondii GAB2-2007-GAL-DOM2,T. gondii GT1,T. gondii MAS,T. gondii ME49,T. gondii p89,T. gondii RUB,T. gondii TgCatPRC2,T. gondii VAND,T. gondii VEG
GLNtm_1,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DHDPRy,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACOLIPAabctexc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALCD2x,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_pgp141_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
FLVR,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
FMETTRS,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NH4t_1,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALDD2xm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
KHK2,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
CSm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACOADAGAT1819Z1819Z1835Z9Z12Z,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
MGDGW3DS1839Z12Z15Z1627Z10Zc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
MGDGW6DS1829Z12Z1619Zc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALAALACNc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PCm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ABOR,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NAPRT,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NNAM,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
RNTR4c,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NH4tmt,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ACOAD10m,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DCTPD,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
FAO182p_oddoddc,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
NADPHQR3,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
2_7_8_3,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALCD22yi,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
RNDR1,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
DRTPPD,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
MYCON4,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
GMAND,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
PE18111Z1835Z9Z12Zt,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
GLYC3tr,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
ALDD20ym,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
LNS14DM,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
KAS17,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
EX_lanost_e,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
AKGICITtm,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
SUCDH_q8_m,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
TAGAH1801819Z18111Z,not in model,not in model,not in model,not in model,,not in model,not in model,not in model,not in model,not in model,not in model
